Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),VWS (m/s)
11/24/2021 0:00,149.68,472.22,31.44,62.26,59.8,67.16,8.47,3.02,17.82,5.31,23.12,5.39,7.64,48.06,0.38,112.68,169.85,-0.11
11/25/2021 0:00,183.22,501.73,28.73,91.43,70.41,54.28,8.89,4.22,23.25,4.04,15.0,4.6,5.82,55.4,0.46,125.41,159.35,-0.11
11/26/2021 0:00,180.72,630.87,169.01,82.39,179.54,95.95,13.15,4.08,23.25,11.87,33.24,7.17,13.35,62.59,0.31,108.75,151.09,-0.11
11/27/2021 0:00,166.71,509.43,111.61,64.65,123.38,59.94,8.7,2.55,39.0,7.21,22.91,5.31,9.85,62.84,0.47,129.96,154.36,-0.11
11/28/2021 0:00,152.82,508.27,50.8,64.17,74.39,43.91,5.04,1.82,37.24,3.33,13.05,2.96,4.5,66.1,0.4,87.65,148.63,-0.11
11/29/2021 0:00,136.35,405.89,106.82,51.65,112.81,58.02,6.36,1.83,11.23,3.9,17.72,4.0,7.04,60.65,0.37,199.38,159.23,-0.11
11/30/2021 0:00,97.76,322.43,52.33,57.89,72.46,39.73,3.69,1.4,7.8,3.61,15.09,2.83,4.29,52.9,0.51,224.68,153.13,-0.11
12/1/2021 0:00,119.23,509.28,87.98,67.42,106.21,48.4,5.11,1.96,8.83,3.3,19.07,4.06,6.46,61.33,0.23,169.21,108.61,-0.09
12/2/2021 0:00,127.84,578.75,25.31,57.16,50.47,29.49,3.89,1.5,8.98,3.46,10.07,1.91,1.32,74.4,0.37,213.38,74.88,-0.04
12/3/2021 0:00,151.43,481.06,36.47,55.54,58.53,32.36,6.6,1.86,20.69,4.61,15.28,2.82,3.86,68.84,0.39,209.58,143.37,-0.04
12/4/2021 0:00,112.12,364.03,95.73,50.58,103.24,53.58,6.64,2.14,21.08,5.06,25.9,5.93,9.32,62.14,0.43,191.1,178.97,-0.05
12/5/2021 0:00,153.49,362.24,142.48,61.72,146.74,61.4,8.2,2.37,29.75,4.46,20.65,4.82,8.59,62.36,0.4,124.54,179.91,-0.05
12/6/2021 0:00,129.38,353.43,27.46,52.41,49.7,28.85,4.78,1.11,12.57,1.36,13.41,1.48,1.33,64.54,0.42,190.92,161.71,-0.05
12/7/2021 0:00,121.89,397.59,27.49,47.86,47.4,31.74,6.55,1.11,9.94,3.2,7.89,1.01,1.21,59.33,0.57,249.55,190.9,-0.05
12/8/2021 0:00,107.91,356.25,78.45,59.55,94.24,47.45,7.82,1.75,14.02,2.07,5.08,0.74,0.97,55.13,0.57,228.06,259.32,-0.04
12/9/2021 0:00,130.59,443.78,160.32,74.09,167.53,35.54,9.81,1.87,12.01,1.59,3.72,0.87,1.23,59.12,0.4,199.41,150.13,-0.04
12/10/2021 0:00,138.96,267.22,79.62,86.31,109.52,40.95,9.92,0.61,10.25,1.24,2.45,0.38,0.41,56.99,0.43,204.48,171.02,-0.04
12/11/2021 0:00,116.4,249.24,105.5,76.94,124.67,47.4,8.39,0.75,14.5,1.19,2.96,0.76,1.03,51.26,0.61,205.48,176.02,-0.04
12/12/2021 0:00,134.44,273.86,162.17,76.31,176.29,56.02,7.87,0.32,16.22,1.06,2.61,0.58,0.88,51.89,0.39,178.96,145.97,-0.04
12/13/2021 0:00,146.98,320.9,182.87,62.22,228.93,72.15,22.51,0.32,12.75,1.26,2.49,0.76,1.13,59.33,0.4,145.33,151.2,-0.04
12/14/2021 0:00,241.33,398.58,161.2,77.61,186.28,67.84,20.5,0.32,18.82,1.44,3.11,0.65,1.07,61.2,0.49,109.04,173.3,-0.04
12/15/2021 0:00,159.99,397.2,97.62,81.31,120.92,50.9,9.46,0.31,14.29,1.16,3.85,0.39,0.61,54.75,0.41,179.36,165.73,-0.04
12/16/2021 0:00,194.73,518.41,47.68,91.29,95.82,35.75,10.02,3.14,14.64,1.12,3.69,0.5,0.41,53.44,0.54,168.46,155.79,-0.04
12/17/2021 0:00,113.86,352.56,14.25,79.3,52.66,25.49,8.56,2.2,14.54,3.02,8.33,2.3,0.68,52.12,0.55,295.85,179.57,-0.03
12/18/2021 0:00,70.11,314.14,24.5,87.1,65.24,25.01,6.83,1.28,19.17,11.55,25.64,2.81,0.7,61.77,0.7,273.25,168.69,-0.02
12/19/2021 0:00,72.39,342.13,43.99,102.87,89.0,26.55,6.54,1.38,21.11,10.29,24.74,3.11,1.95,50.42,0.61,253.12,160.56,-0.03
12/20/2021 0:00,134.99,437.53,51.77,112.7,116.95,42.97,8.43,1.6,21.95,27.99,82.28,16.99,25.04,52.44,0.46,217.65,158.54,-0.03
12/21/2021 0:00,172.46,546.0,92.07,58.9,101.05,68.56,12.1,3.39,18.02,37.64,144.34,35.84,48.47,54.93,0.38,174.09,149.19,-0.03
12/22/2021 0:00,193.39,533.16,179.42,48.05,159.85,62.33,10.98,4.83,16.1,6.24,26.49,5.91,8.51,55.34,0.35,160.71,138.05,-0.04
12/23/2021 0:00,231.45,503.9,130.12,47.04,128.05,53.74,14.97,4.56,23.28,6.04,18.13,6.21,6.91,55.75,0.55,122.17,131.75,-0.04
12/24/2021 0:00,160.07,374.25,48.59,47.33,63.99,37.83,6.2,3.05,14.97,2.33,5.97,1.52,1.47,60.5,0.64,124.86,137.25,-0.04
12/25/2021 0:00,268.27,644.37,146.77,51.43,134.43,56.07,11.89,4.5,19.01,7.12,17.56,4.91,7.21,67.97,0.35,116.24,132.02,-0.04
12/26/2021 0:00,244.05,526.11,83.38,34.14,84.09,37.21,9.13,3.91,22.1,5.03,11.54,3.28,3.98,72.9,0.6,91.49,100.11,-0.04
12/27/2021 0:00,107.77,275.97,51.62,25.85,54.9,36.29,10.07,2.15,18.13,2.15,7.37,1.26,2.15,61.64,0.51,95.47,151.15,-0.04
12/28/2021 0:00,119.32,256.42,43.11,35.11,53.14,31.49,9.56,1.95,15.26,2.54,8.36,2.21,1.64,66.18,0.42,100.05,87.7,-0.04
12/29/2021 0:00,96.81,248.7,62.46,24.79,62.75,34.65,6.29,2.51,16.81,5.19,16.18,3.78,3.32,60.93,0.41,220.97,266.27,-0.04
12/30/2021 0:00,138.5,347.58,81.34,36.43,83.88,91.75,6.94,2.12,18.45,4.19,20.38,3.86,3.89,52.21,0.4,146.67,258.39,-0.03
12/31/2021 0:00,135.08,385.16,89.69,37.05,90.9,70.04,6.98,2.9,14.1,5.13,20.35,4.61,5.19,55.03,0.42,193.08,169.62,-0.03
1/1/2022 0:00,171.98,372.09,130.29,37.26,123.26,50.65,7.59,2.96,15.05,6.12,17.53,4.26,5.63,63.55,0.44,201.17,198.75,-0.03
1/2/2022 0:00,192.85,436.11,136.32,42.27,129.75,51.13,6.37,3.51,14.99,6.37,17.94,4.75,6.1,65.52,0.37,194.68,204.61,-0.03
1/3/2022 0:00,182.66,435.97,99.6,29.25,95.02,41.09,7.47,3.46,13.69,5.25,16.01,4.16,5.09,62.57,0.46,189.42,153.57,-0.03
1/4/2022 0:00,175.34,406.84,74.92,69.54,97.96,36.52,8.46,3.07,13.86,5.47,17.9,4.9,6.5,55.82,0.35,166.5,140.04,-0.04
1/5/2022 0:00,174.99,358.24,166.42,103.44,188.16,43.17,8.38,3.21,19.99,5.21,11.96,2.64,2.84,79.85,0.72,125.89,57.67,-0.03
1/6/2022 0:00,65.05,111.64,19.78,66.64,51.12,25.1,7.6,1.51,13.13,1.84,2.88,0.79,0.43,78.17,0.93,124.22,165.7,-0.02
1/7/2022 0:00,54.36,115.45,11.17,47.64,34.23,23.68,6.51,1.29,14.04,5.09,9.43,3.72,5.0,80.3,1.31,141.8,127.35,-0.03
1/8/2022 0:00,35.25,82.98,9.88,39.62,28.82,19.77,6.11,1.0,12.85,9.28,17.2,3.95,2.67,93.84,1.19,112.58,56.72,-0.03
1/9/2022 0:00,32.87,96.19,9.74,26.28,21.7,23.31,6.43,1.24,14.75,7.93,13.67,10.33,7.21,95.12,0.57,193.8,65.47,-0.03
1/10/2022 0:00,57.13,155.21,27.5,37.45,41.89,29.34,5.38,1.44,13.43,15.33,46.34,7.84,10.69,83.06,0.42,241.57,185.41,-0.03
1/11/2022 0:00,63.81,171.68,18.07,35.71,33.45,26.73,4.69,0.79,11.3,12.35,30.37,6.29,7.41,79.51,0.55,259.35,203.15,-0.03
1/12/2022 0:00,79.0,215.09,35.37,39.06,43.08,38.52,5.98,1.48,15.76,17.4,44.4,11.47,16.17,75.79,0.5,223.39,180.45,-0.03
1/13/2022 0:00,130.86,338.99,67.44,52.73,67.75,49.76,6.88,2.3,16.96,23.69,62.05,13.31,21.38,82.39,0.39,141.32,152.4,-0.03
1/14/2022 0:00,131.43,304.91,14.78,30.6,27.82,40.05,7.39,1.92,14.3,21.85,56.02,9.81,13.08,86.56,0.37,184.48,147.92,-0.02
1/15/2022 0:00,79.12,210.45,4.79,20.83,13.97,23.56,4.21,0.73,16.17,8.2,15.89,3.07,2.76,85.38,0.37,253.43,93.22,-0.02
1/16/2022 0:00,91.24,209.18,6.27,24.54,17.01,22.53,4.26,1.09,18.32,8.99,14.44,2.69,2.96,75.42,0.58,187.96,160.54,-0.02
1/17/2022 0:00,120.47,307.6,10.59,35.35,26.58,30.68,4.75,1.48,16.97,12.19,22.66,6.15,7.77,75.46,0.54,132.59,159.09,-0.02
1/18/2022 0:00,118.76,282.35,6.71,27.73,19.08,27.79,5.2,1.17,15.45,12.01,30.08,5.7,6.18,75.41,0.49,278.69,166.77,-0.02
1/19/2022 0:00,112.94,307.38,16.89,39.09,33.23,33.67,5.26,1.65,17.82,8.18,18.31,3.66,3.99,76.53,0.4,199.74,152.84,-0.03
1/20/2022 0:00,146.07,390.52,30.47,42.06,46.02,34.33,8.86,2.62,13.55,4.07,7.68,2.28,3.04,82.07,0.68,121.06,151.2,-0.03
1/21/2022 0:00,107.32,287.7,36.98,41.43,49.96,39.41,7.57,2.39,17.26,4.11,7.36,2.18,3.15,78.13,0.63,129.29,191.78,-0.03
1/22/2022 0:00,78.63,186.77,7.1,34.13,22.92,14.01,5.36,1.3,13.58,2.46,3.42,1.18,1.25,84.99,1.47,113.77,60.37,-0.03
1/23/2022 0:00,54.98,142.45,29.12,25.26,35.1,26.15,5.28,1.41,14.45,2.56,4.58,1.26,1.8,86.75,0.72,177.64,88.58,-0.02
1/24/2022 0:00,78.76,189.59,42.4,31.04,49.03,32.85,6.43,1.49,14.41,5.88,25.22,5.59,8.2,82.92,0.33,166.33,132.13,-0.02
1/25/2022 0:00,71.6,266.73,78.67,48.12,83.8,41.4,4.91,2.25,10.75,8.66,23.54,6.92,10.01,85.77,0.49,204.24,45.91,-0.02
1/26/2022 0:00,127.77,218.98,42.82,59.87,64.91,34.32,8.7,1.09,12.09,7.6,12.69,2.84,3.78,80.29,0.45,240.49,230.97,-0.02
1/27/2022 0:00,107.91,242.95,40.09,52.48,58.68,40.42,7.38,1.07,13.49,9.43,29.62,5.71,8.17,72.82,0.54,245.86,321.85,-0.02
1/28/2022 0:00,103.13,282.21,27.49,31.04,37.96,43.34,5.53,1.56,15.7,11.09,20.71,3.19,4.33,56.09,0.69,235.19,250.89,-0.03
1/29/2022 0:00,96.11,281.97,61.73,59.12,74.94,51.63,8.77,1.96,15.45,5.43,15.8,3.19,4.42,57.5,0.5,235.63,256.57,-0.03
1/30/2022 0:00,86.97,253.77,27.71,79.33,63.51,35.37,4.61,1.58,12.08,4.7,7.55,1.52,2.13,60.32,1.02,247.43,260.5,-0.03
1/31/2022 0:00,134.15,365.61,114.03,84.63,131.08,54.15,6.14,2.59,13.35,7.33,13.33,3.12,4.52,72.22,0.57,122.96,231.0,-0.03
2/1/2022 0:00,108.44,319.72,102.44,35.04,97.16,57.9,7.2,2.57,11.21,8.06,13.92,2.29,3.2,78.71,0.57,224.0,241.94,-0.03
2/2/2022 0:00,111.31,256.16,11.16,83.46,51.72,34.8,8.02,1.42,13.62,4.08,5.68,1.28,1.46,70.71,1.0,197.58,245.58,-0.04
2/3/2022 0:00,75.56,210.89,14.21,75.53,49.19,27.98,8.67,1.47,11.75,3.29,3.71,0.88,0.73,78.48,1.99,130.81,87.35,-0.02
2/4/2022 0:00,57.52,104.16,36.8,85.68,74.2,34.56,9.8,1.35,11.96,3.24,6.94,1.37,1.95,77.86,0.75,235.57,195.84,-0.03
2/5/2022 0:00,103.26,280.35,75.8,115.49,114.49,65.63,10.38,2.47,12.49,7.61,15.17,3.13,4.85,76.4,0.49,152.32,222.26,-0.03
2/6/2022 0:00,148.41,364.03,44.32,171.43,105.95,102.47,9.74,2.78,12.2,14.02,27.72,6.73,9.69,64.25,0.47,172.14,254.02,-0.02
2/7/2022 0:00,96.11,240.84,42.12,137.56,105.55,47.82,8.43,2.14,11.6,19.9,8.26,2.65,3.97,57.5,0.64,157.47,237.55,-0.02
2/8/2022 0:00,97.6,260.51,95.53,135.21,142.64,90.5,12.89,2.11,11.77,13.07,18.23,5.08,7.8,67.48,0.43,104.98,218.51,-0.02
2/9/2022 0:00,93.86,215.95,40.11,107.44,87.48,52.53,7.51,1.44,12.79,6.96,16.73,6.72,8.87,70.03,0.84,112.04,256.89,-0.01
2/10/2022 0:00,78.63,207.09,73.29,94.12,106.6,56.84,7.75,1.14,12.86,10.06,28.66,8.22,10.01,65.66,0.71,245.13,228.2,0.0
2/11/2022 0:00,79.65,219.03,26.23,103.44,72.28,41.02,7.55,0.85,15.6,16.73,28.29,6.45,6.35,51.53,0.8,260.25,213.68,0.03
2/12/2022 0:00,96.48,240.34,54.43,106.48,98.04,61.05,10.34,1.21,15.78,19.33,44.84,9.58,12.68,51.11,0.73,226.15,206.77,0.09
2/13/2022 0:00,112.09,328.94,108.79,102.63,179.11,103.31,12.22,2.02,15.05,25.46,65.39,18.4,26.41,53.16,0.46,182.44,205.16,0.24
2/14/2022 0:00,100.91,255.14,84.78,109.6,151.11,71.75,9.97,1.7,17.18,13.62,33.04,9.44,16.71,49.66,0.53,179.24,206.67,0.21
2/15/2022 0:00,102.31,277.71,83.41,121.53,128.73,58.72,11.16,1.55,15.48,11.48,33.24,9.81,15.55,44.65,0.46,173.11,236.05,0.13
2/16/2022 0:00,157.58,379.08,110.06,120.65,159.89,141.16,13.99,2.19,20.85,29.93,77.85,17.04,27.73,56.32,0.36,193.72,249.91,0.1
2/17/2022 0:00,120.04,323.12,84.78,94.5,115.15,72.77,9.11,1.57,14.6,14.28,56.16,8.97,13.67,54.24,0.5,193.53,230.45,0.1
2/18/2022 0:00,135.69,348.97,171.57,43.89,164.2,129.25,11.02,2.34,17.83,31.03,110.99,26.78,33.92,51.29,0.43,217.11,224.65,0.19
2/19/2022 0:00,77.38,232.4,24.82,45.65,43.3,44.87,7.44,1.11,19.71,4.05,11.37,2.8,3.38,51.1,0.56,251.93,230.5,0.38
2/20/2022 0:00,53.48,179.19,9.57,39.23,28.32,33.97,8.86,0.97,18.84,2.93,5.07,1.27,1.2,51.61,1.01,264.37,255.35,0.38
2/21/2022 0:00,93.6,260.34,40.37,41.76,54.08,65.15,9.38,1.28,15.98,7.88,14.4,4.1,6.19,41.4,0.67,224.75,224.82,0.37
2/22/2022 0:00,125.93,294.51,39.17,46.17,53.39,53.23,7.92,0.92,27.06,4.77,12.47,2.82,3.66,38.69,1.87,110.2,238.38,0.21
2/23/2022 0:00,108.14,214.93,23.16,42.2,40.27,38.08,8.74,1.35,24.2,3.35,6.03,1.56,2.72,61.5,1.29,121.63,241.21,0.05
2/24/2022 0:00,136.39,320.33,43.51,58.07,65.5,60.88,9.35,1.62,16.98,5.94,18.29,3.78,5.7,60.92,0.51,138.5,257.47,0.02
2/25/2022 0:00,96.63,249.38,23.12,50.01,44.33,41.79,9.36,1.15,21.55,3.51,5.88,2.06,2.02,56.86,0.81,121.46,261.5,0.05
2/26/2022 0:00,51.66,122.75,9.86,34.84,25.02,30.13,10.44,0.65,30.02,2.81,5.79,1.39,1.41,55.73,1.76,80.91,221.01,0.15
2/27/2022 0:00,66.9,105.89,16.86,37.94,32.74,34.58,5.53,0.56,22.42,1.96,9.07,1.59,1.18,53.4,0.75,222.29,215.49,0.15
2/28/2022 0:00,54.08,97.37,9.95,38.77,27.7,23.86,9.47,0.79,21.2,1.99,7.17,1.36,1.46,47.79,0.58,267.43,186.51,0.16
3/1/2022 0:00,74.3,195.07,21.85,52.43,45.03,39.12,10.62,0.99,25.52,3.54,15.12,2.66,3.43,53.33,0.45,226.48,213.89,0.16
3/2/2022 0:00,63.43,249.27,81.15,72.94,103.43,70.93,11.64,1.69,16.02,6.71,28.14,5.3,8.13,54.82,0.44,182.92,214.33,0.16
3/3/2022 0:00,87.27,225.28,41.23,94.44,78.05,37.27,8.07,1.12,18.0,4.49,18.54,3.03,4.04,50.34,0.59,178.36,229.75,0.15
3/4/2022 0:00,61.22,157.89,27.45,79.03,60.13,31.64,7.24,0.86,14.52,3.33,10.35,1.66,1.35,59.89,0.68,275.37,215.19,0.15
3/5/2022 0:00,63.18,106.96,16.51,67.5,46.36,24.61,7.81,0.88,22.04,3.26,10.39,1.47,1.39,56.19,0.81,272.22,194.43,0.16
3/6/2022 0:00,66.99,186.64,26.43,89.3,67.13,36.22,9.15,1.25,23.21,4.72,11.73,2.4,3.31,53.32,0.51,214.7,228.89,0.16
3/7/2022 0:00,107.32,306.93,112.0,113.57,147.88,73.3,13.27,2.03,30.61,8.31,25.52,4.72,8.51,48.14,0.54,124.73,201.94,0.14
3/8/2022 0:00,115.81,298.31,139.41,114.23,170.5,76.3,12.82,1.52,16.23,8.19,37.39,6.49,9.47,50.23,0.39,209.73,206.62,0.15
3/9/2022 0:00,89.75,158.22,31.71,85.48,68.78,35.04,11.04,0.87,16.34,4.21,14.76,2.85,2.69,43.98,0.62,261.59,183.44,0.15
3/10/2022 0:00,65.49,135.42,17.09,66.72,47.47,24.09,9.2,1.14,18.3,2.95,8.58,1.7,1.4,44.99,0.56,277.43,192.07,0.15
3/11/2022 0:00,81.71,158.09,22.99,73.26,56.28,28.63,11.09,1.11,13.21,4.78,11.21,2.35,2.06,51.37,0.66,269.83,192.66,0.15
3/12/2022 0:00,72.48,155.21,14.46,49.14,37.14,42.13,11.45,1.81,12.03,4.74,10.46,2.57,2.41,47.79,0.65,263.9,192.33,0.15
3/13/2022 0:00,93.65,203.95,26.69,58.74,52.03,47.99,11.9,1.66,14.14,5.86,12.96,3.07,3.71,48.63,0.6,217.27,200.37,0.14
3/14/2022 0:00,123.81,301.04,59.99,73.03,86.27,71.89,14.89,2.15,12.85,7.27,25.17,5.83,8.15,56.2,0.39,183.18,207.84,0.14
3/15/2022 0:00,114.76,250.27,38.67,66.72,65.97,58.95,10.9,1.63,11.44,6.25,19.72,4.29,5.61,57.09,0.49,242.67,207.84,0.14
3/16/2022 0:00,109.02,204.05,14.24,43.89,37.92,41.96,11.39,1.17,10.51,5.94,12.0,1.67,1.24,54.81,0.86,264.95,191.92,0.15
3/17/2022 0:00,113.82,231.87,17.36,47.45,35.4,47.27,8.15,2.18,9.22,6.76,10.76,2.3,1.94,53.87,0.54,175.96,214.37,0.13
3/18/2022 0:00,107.81,218.28,14.75,41.72,35.93,37.13,10.87,1.78,11.79,3.82,4.59,1.34,0.81,52.08,0.89,127.9,220.72,0.13
3/19/2022 0:00,89.31,189.1,16.97,63.14,46.53,36.74,9.8,1.35,9.77,3.96,5.62,1.75,1.77,48.46,0.66,152.37,184.58,0.13
3/20/2022 0:00,108.15,268.7,26.87,74.48,60.42,49.98,10.62,1.99,7.13,6.94,11.53,3.4,4.51,37.22,0.65,165.22,187.12,0.12
3/21/2022 0:00,142.58,276.02,39.98,78.49,73.06,57.47,12.49,1.57,16.18,5.22,17.02,3.08,4.09,42.46,0.55,222.8,211.76,0.12
3/22/2022 0:00,74.75,214.13,9.19,45.93,31.2,28.33,7.3,1.23,19.89,2.61,7.04,1.37,0.92,40.48,0.78,283.4,193.42,0.14
3/23/2022 0:00,88.48,279.92,37.49,70.15,66.76,52.82,11.55,1.87,16.38,5.69,13.71,3.04,4.18,37.08,0.56,234.55,207.34,0.13
3/24/2022 0:00,106.04,272.55,71.62,94.28,106.71,77.8,12.64,2.21,17.71,7.37,30.88,6.88,10.94,31.24,0.64,206.8,210.79,0.13
3/25/2022 0:00,88.18,205.55,13.87,47.72,36.19,54.22,12.94,1.18,16.71,3.27,9.53,2.05,1.8,40.01,0.7,263.75,220.87,0.13
3/26/2022 0:00,49.3,249.73,11.5,35.72,27.85,50.2,12.1,1.03,34.61,6.27,9.94,1.57,1.29,31.43,1.06,266.3,197.04,0.14
3/27/2022 0:00,55.11,285.39,41.01,39.5,53.22,89.93,13.08,1.71,43.19,4.65,12.09,2.99,3.7,28.82,0.68,241.85,197.6,0.13
3/28/2022 0:00,88.91,409.96,114.85,54.47,120.41,206.04,14.42,2.94,39.45,5.3,20.39,15.21,7.32,27.78,0.49,203.1,200.89,0.12
3/29/2022 0:00,115.88,444.86,83.7,47.57,91.94,146.46,17.25,2.38,39.14,1.29,4.44,6.7,2.3,26.04,0.48,215.69,204.84,0.12
3/30/2022 0:00,121.88,427.5,95.46,47.84,101.47,169.08,15.63,2.95,48.36,10.98,16.35,4.89,7.04,24.68,0.34,181.35,213.0,0.11
3/31/2022 0:00,116.0,351.82,54.45,63.17,76.59,120.07,14.38,2.43,55.85,11.63,22.87,4.76,8.07,25.66,0.59,135.9,211.28,0.11
4/1/2022 0:00,61.79,159.82,16.93,42.81,35.59,55.28,10.63,1.26,59.55,4.01,11.21,1.75,2.27,20.96,0.68,267.15,188.59,0.12
4/2/2022 0:00,100.41,273.41,41.25,59.31,64.05,103.32,12.26,1.94,56.43,10.45,17.79,3.81,5.49,19.13,0.48,159.85,206.27,0.24
4/3/2022 0:00,111.11,358.59,39.65,51.0,58.23,94.13,12.95,2.22,63.72,5.69,11.12,3.11,4.45,18.03,0.52,197.48,197.03,0.2
4/4/2022 0:00,117.65,385.28,44.36,50.63,61.9,97.35,10.69,1.83,52.12,6.06,13.8,3.57,4.89,18.47,0.69,216.86,201.83,0.16
4/5/2022 0:00,110.22,387.22,38.34,58.14,61.18,96.22,10.94,1.62,48.53,7.12,14.14,3.07,4.4,18.21,0.5,192.45,195.25,0.15
4/6/2022 0:00,122.34,443.63,71.53,58.7,87.98,141.83,11.18,2.41,48.8,9.27,25.87,5.42,7.47,18.73,0.5,199.0,185.57,0.15
4/7/2022 0:00,124.64,398.45,68.79,70.5,91.96,147.54,14.41,2.68,50.43,9.89,30.77,7.56,10.07,18.55,0.46,200.28,209.43,0.15
4/8/2022 0:00,127.92,311.83,78.1,81.79,104.34,147.68,17.53,2.86,53.26,10.65,22.54,5.78,7.8,16.52,0.41,198.07,217.22,0.15
4/9/2022 0:00,128.8,247.6,117.41,74.55,133.43,201.86,18.88,3.23,47.96,13.72,33.93,8.11,11.11,17.48,0.4,199.74,213.41,0.14
4/10/2022 0:00,137.04,354.41,51.48,61.59,73.13,121.23,18.26,2.09,52.96,6.7,19.32,4.28,6.11,16.75,0.56,210.3,200.64,0.14
4/11/2022 0:00,133.58,266.37,61.09,67.92,84.14,155.11,16.95,2.45,53.04,7.47,16.63,4.08,6.7,17.39,0.45,207.29,191.95,0.14
4/12/2022 0:00,112.4,204.6,44.4,63.14,68.36,137.54,15.88,2.23,40.57,6.42,14.69,4.03,5.2,17.24,0.52,185.27,272.74,0.15
4/13/2022 0:00,109.19,286.73,55.08,63.72,77.26,151.57,15.98,2.31,36.7,5.95,18.3,4.87,6.34,19.97,0.59,189.59,213.86,0.12
4/14/2022 0:00,94.21,244.05,9.24,38.99,26.58,52.47,16.02,1.06,69.39,2.53,6.42,1.32,0.86,16.87,0.79,269.0,247.17,0.11
4/15/2022 0:00,73.88,184.94,8.78,46.2,30.3,59.71,7.96,1.13,50.14,3.27,6.99,1.98,1.49,20.38,0.5,141.09,214.6,0.11
4/16/2022 0:00,104.4,256.44,11.6,45.42,33.1,88.46,16.43,1.74,31.59,5.3,10.11,2.86,2.98,20.41,0.48,129.89,189.78,0.11
4/17/2022 0:00,97.55,236.1,12.29,47.34,34.73,90.29,17.35,1.88,34.51,5.02,7.74,2.75,2.96,20.86,0.4,110.74,202.14,0.11
4/18/2022 0:00,88.14,272.81,49.53,107.74,96.62,180.88,16.37,2.63,39.72,5.31,16.32,4.8,6.85,21.53,0.27,154.08,208.9,0.11
4/19/2022 0:00,103.24,301.55,44.56,97.81,87.01,134.08,14.76,2.08,54.15,6.33,21.49,4.11,6.72,19.32,0.59,222.91,187.8,0.11
4/20/2022 0:00,88.09,218.38,8.76,51.99,33.78,57.37,12.35,0.74,49.2,4.84,8.84,1.24,1.41,16.48,0.66,261.92,193.85,0.11
4/21/2022 0:00,131.31,240.06,20.89,65.56,50.96,75.25,13.22,0.93,25.9,3.44,10.53,1.68,1.77,21.82,0.88,174.84,165.67,0.11
4/22/2022 0:00,72.43,232.5,13.17,53.63,38.39,64.94,10.8,1.26,62.42,2.91,12.27,1.66,2.23,22.44,0.48,156.71,206.09,0.11
4/23/2022 0:00,85.43,278.62,22.97,77.36,59.18,90.62,13.86,1.38,50.98,3.5,14.35,2.07,2.88,18.23,0.35,206.04,188.44,0.11
4/24/2022 0:00,98.77,275.95,5.77,51.6,30.62,50.93,11.99,1.02,63.88,3.0,7.21,0.86,0.68,17.01,0.74,253.9,204.17,0.11
4/25/2022 0:00,88.29,253.24,3.89,38.69,22.04,38.39,12.37,0.78,66.51,2.75,4.2,0.24,0.24,17.88,0.95,264.47,207.75,0.11
4/26/2022 0:00,86.95,241.95,16.43,78.14,53.39,77.31,11.58,1.32,50.05,2.84,9.45,1.44,2.08,18.85,0.45,192.77,212.11,0.11
4/27/2022 0:00,106.73,296.2,46.51,117.82,99.03,144.95,16.13,2.48,53.48,4.93,18.77,3.66,5.42,18.87,0.45,219.74,195.93,0.11
4/28/2022 0:00,91.01,338.06,45.02,118.3,98.43,158.93,14.61,2.82,42.61,8.12,31.28,5.5,9.23,18.33,0.34,206.05,264.06,0.1
4/29/2022 0:00,84.17,314.69,37.15,90.85,77.92,125.63,11.5,2.35,35.82,11.03,26.86,4.27,6.97,16.62,0.53,217.13,289.25,0.1
4/30/2022 0:00,80.52,266.4,38.07,93.46,78.89,121.87,12.75,2.42,31.24,4.22,17.05,3.73,5.99,15.6,0.63,204.73,391.9,0.1
5/1/2022 0:00,57.97,242.53,20.62,64.42,49.33,72.01,10.71,1.57,51.66,3.36,7.4,1.58,2.15,33.11,1.46,111.55,358.7,0.11
5/2/2022 0:00,61.35,210.08,7.32,38.79,24.98,45.18,11.4,1.33,54.26,2.62,3.15,0.38,0.1,36.86,1.35,106.03,373.57,0.11
5/3/2022 0:00,99.6,259.82,8.38,40.83,27.39,48.94,11.84,1.5,48.12,2.66,4.02,0.76,0.8,40.76,0.95,100.21,199.63,0.11
5/4/2022 0:00,72.19,176.47,12.05,34.83,26.45,51.61,10.27,1.19,9.02,3.21,6.07,0.75,0.2,48.2,1.09,111.82,269.39,0.13
5/5/2022 0:00,80.2,198.64,23.85,22.57,29.7,66.87,10.51,0.73,16.84,6.98,19.78,3.17,5.34,47.8,0.47,124.08,250.15,0.17
5/6/2022 0:00,108.92,254.03,24.45,25.35,31.84,70.81,11.33,0.69,16.16,7.34,17.95,4.9,4.67,39.57,0.44,145.8,202.8,0.15
5/7/2022 0:00,94.91,238.61,35.52,24.61,39.49,57.39,8.73,0.78,22.95,8.16,24.16,6.14,8.29,32.43,0.47,102.47,189.78,0.13
