Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2)
10/22/2023 7:00,48.45,111.275,6.575,20.075,26.625,21.175,34.4025,0.4825,39.965,6.98,7.84,1.105,2.135,27.62,93.33,0.4625,239.0075,0.0,224.525
10/22/2023 8:00,41.6,110.25,6.15,14.075,20.225,20.74,33.95,0.42,60.8025,6.63,8.08,1.1425,1.8925,29.07,79.75,0.93,336.125,0.0,337.9
10/22/2023 9:00,33.25,98.675,5.825,12.375,18.15,20.6225,34.7475,0.385,57.55,3.9325,4.4625,0.95,1.7175,30.25,69.0375,0.84,314.615,0.0,314.55
10/22/2023 10:00,26.425,84.65,5.55,12.2,17.7,20.6225,35.67,0.3725,74.7075,3.67,4.8225,0.99,1.51,30.3775,64.965,0.7425,288.425,0.0,384.2
10/22/2023 11:00,27.425,78.65,5.325,12.575,17.875,20.63,36.145,0.375,74.9675,3.83,4.695,1.03,1.5425,31.21,59.0375,0.5925,253.34,0.0,492.325
10/22/2023 12:00,33.3,81.025,5.275,12.15,17.425,20.6175,36.03,0.4125,78.61,3.6525,5.05,0.9275,1.765,31.1925,60.9025,1.4,159.9375,0.0,530.25
10/22/2023 13:00,34.275,87.25,5.15,12.3,17.475,20.67,37.4125,0.4075,73.6225,4.16,4.84,0.9875,1.5875,30.8075,62.35,1.495,161.7375,0.0,279.0
10/22/2023 14:00,37.25,88.9,5.175,14.5,19.7,20.6725,37.2325,0.43,76.195,4.4425,4.6975,0.965,1.9775,30.2875,67.3925,1.02,166.175,0.0,201.375
10/22/2023 15:00,34.975,84.35,5.325,19.675,25.0,21.0275,38.2275,0.4775,76.0275,3.85,4.615,0.9475,1.73,30.14,65.785,0.4975,279.6,0.0,139.275
10/22/2023 16:00,33.475,91.0,5.225,21.25,26.475,21.1,38.5525,0.4925,79.685,4.1825,5.2,0.9475,1.925,29.3675,67.3225,0.3,300.385,0.0,74.85
10/22/2023 17:00,28.05,82.675,5.55,33.65,39.225,21.8425,39.1425,0.6,76.4925,4.15,4.4725,0.985,1.535,28.53,79.7675,0.9475,327.8,0.0,55.575
10/22/2023 18:00,47.5,81.6,5.75,32.4,38.15,21.6775,38.7825,0.675,75.47,3.9875,4.7425,0.905,1.645,28.0475,81.94,0.6725,253.6775,0.0,57.35
10/22/2023 19:00,44.025,90.8,5.975,37.275,43.275,22.045,38.53,0.765,66.285,4.005,4.8175,0.96,1.7725,27.9425,86.7025,0.7025,334.005,0.0,58.675
10/22/2023 20:00,45.3,90.925,6.05,38.975,45.025,22.19,38.055,0.7175,52.7375,3.9175,4.8325,1.04,1.65,27.5825,98.055,0.4875,308.855,0.0,58.95
10/22/2023 21:00,49.225,92.225,5.9,27.85,33.75,21.5625,37.185,0.66,50.395,3.4725,4.51,0.9575,1.505,26.975,99.3225,0.695,173.11,0.0,58.975
10/22/2023 22:00,45.95,93.15,5.75,25.3,31.1,21.41,38.3875,0.6675,35.5,10.9625,12.1925,3.135,3.795,26.81,99.505,0.8325,164.43,0.0,59.775
10/22/2023 23:00,43.6,95.4,6.066666667,33.63333333,39.66666667,21.88333333,37.78666667,0.763333333,36.47333333,10.42666667,11.2,3.126666667,3.66,26.7,99.51333333,0.813333333,173.4433333,0.0,59.93333333
10/23/2023 0:00,50.475,102.375,6.1,34.0,40.125,21.885,37.295,0.65,26.4275,14.545,13.025,5.1225,5.0475,26.3925,99.52,0.255,285.52,0.0,59.9
10/23/2023 1:00,40.375,97.4,6.6,40.2,46.825,22.2975,36.5625,0.73,28.4375,14.9575,13.4275,5.3825,5.405,26.0275,99.52,0.2425,210.415,0.0,60.1
10/23/2023 2:00,43.05,96.675,6.1,36.0,42.1,22.0175,37.29,0.6225,18.7125,15.3725,13.3375,5.3125,5.2625,26.375,99.52,0.39,269.93,0.0,60.775
10/23/2023 3:00,45.525,96.175,6.075,39.2,45.3,22.1775,36.9475,0.6475,18.37,15.795,14.3725,4.9575,5.6675,26.035,99.52,0.6025,301.0725,0.0,60.55
10/23/2023 4:00,46.4,104.0,6.066666667,29.13333333,35.16666667,21.64,37.0975,0.543333333,18.855,14.89,14.25666667,5.466666667,5.873333333,25.87,99.52,0.456666667,224.4066667,0.0,60.53333333
10/23/2023 5:00,45.95,97.45,6.225,28.3,34.525,21.5825,36.5425,0.585,19.32,13.67,15.6975,5.505,5.835,25.6825,99.52,0.7825,341.9925,0.0,65.55
10/23/2023 6:00,48.425,104.225,7.025,27.525,34.525,21.635,36.575,0.6375,43.035,15.66,13.17,5.4325,5.475,26.09,99.5175,0.805,342.555,0.0,135.375
10/23/2023 7:00,49.425,104.725,6.925,22.925,29.85,21.3475,36.1925,0.605,42.3525,6.27,7.425,1.065,1.9825,27.31,99.5075,0.6975,344.505,0.0,214.05
10/23/2023 8:00,50.6,110.925,6.275,18.7,24.975,21.035,37.5525,0.5175,57.095,6.57,7.6425,1.0725,2.005,28.7175,99.1575,0.455,238.51,0.0,286.225
10/23/2023 9:00,46.225,102.55,5.65,13.7,19.35,20.72,37.4025,0.4925,55.3525,3.8825,5.0625,0.995,1.835,29.8875,88.0975,0.9075,178.9325,0.0,356.15
10/23/2023 10:00,33.775,91.1,5.375,13.95,19.325,20.745,38.435,0.505,82.545,3.53,4.845,1.0,1.725,30.5025,77.36,1.23,237.0625,0.0,347.05
10/23/2023 11:00,41.9,95.6,5.35,14.25,19.575,20.7375,38.6525,0.515,75.41,3.7875,4.8725,1.04,1.5675,30.6625,76.83,0.425,165.4275,0.0,286.3
10/23/2023 12:00,46.275,83.025,5.425,16.25,21.7,20.85,39.215,0.5075,76.3725,3.885,4.9,1.0525,1.6675,27.8375,99.2125,2.2075,152.5225,2.45,139.3
10/23/2023 13:00,45.45,83.475,5.5,15.65,21.175,20.7975,39.6275,0.4175,78.9375,3.9275,4.655,0.9375,1.61,23.895,99.52,1.1275,205.8525,0.4,120.35
10/23/2023 14:00,33.6,60.55,5.55,15.75,21.3,20.8075,40.0225,0.4675,79.4175,3.93,5.0325,1.0,1.8625,24.36,99.52,1.11,155.2725,0.0,103.2
10/23/2023 15:00,25.375,49.625,5.8,17.425,23.225,20.96,39.3125,0.4875,76.1,4.09,4.64,0.9825,1.85,25.07,99.52,0.55,206.145,0.0,102.2
10/23/2023 16:00,19.75,49.775,6.425,22.5,28.95,21.2925,39.425,0.57,76.305,3.81,4.8425,0.965,1.525,25.28,99.52,0.2975,237.9875,0.0,79.3
10/23/2023 17:00,27.05,44.5,6.525,26.7,33.225,21.5725,38.77,0.62,71.9675,3.63,4.6725,0.9825,1.7625,25.66,99.52,0.92,172.9125,0.0,68.875
10/23/2023 18:00,20.1,44.475,6.275,21.125,27.35,21.1625,39.04,0.605,77.7775,4.1475,4.9075,1.0125,1.6875,25.6775,99.52,0.89,164.7175,0.0,69.225
10/23/2023 19:00,15.6,43.75,6.575,25.05,31.625,21.4175,37.965,0.635,65.42,4.0475,4.3675,1.0075,1.565,25.965,99.52,1.44,161.0275,0.0,69.725
10/23/2023 20:00,19.6,45.275,6.7,22.125,28.825,21.275,37.8725,0.6825,53.8325,3.53,4.6625,0.965,1.7425,25.8775,99.52,1.0525,159.6825,0.0,69.425
10/23/2023 21:00,24.775,36.15,6.975,22.9,29.925,21.35,37.605,0.6,52.24,3.7975,4.93,0.99,1.63,25.99,99.52,1.96,145.6775,0.0,70.0
10/23/2023 22:00,18.325,34.55,6.775,19.9,26.675,21.1975,37.3125,0.5,36.655,10.7075,11.28,3.0175,3.885,25.8775,99.52,1.6075,150.0125,0.0,70.025
10/23/2023 23:00,14.7,33.2,6.466666667,16.5,22.93333333,20.92333333,36.79666667,0.443333333,34.32666667,11.13333333,12.35,3.183333333,3.563333333,25.68666667,99.52,1.416666667,153.93,0.0,69.9
10/24/2023 0:00,14.725,31.1,6.55,16.975,23.5,20.9575,36.9775,0.4,24.035,15.28,13.48,5.615,5.7225,25.5075,99.52,1.275,161.0625,0.0,69.775
10/24/2023 1:00,16.4,23.775,6.5,17.9,24.4,20.995,36.79,0.4275,26.7725,14.7475,13.3775,5.1425,5.0275,25.195,99.52,0.595,167.61,0.0,69.25
10/24/2023 2:00,12.55,18.925,6.725,18.875,25.625,21.1075,36.5025,0.4375,19.1925,16.5725,14.6,5.28,5.2025,24.9525,99.52,0.3625,275.5875,0.0,69.275
10/24/2023 3:00,10.65,19.2,6.7,15.025,21.675,20.8975,36.59,0.39,19.68,15.62,14.5175,5.4825,5.45,24.7825,99.52,0.9175,170.29,0.0,69.325
10/24/2023 4:00,8.925,15.35,6.95,17.175,24.125,21.0525,36.0975,0.4225,19.0225,15.4975,13.745,4.6725,5.465,24.5975,99.52,0.5975,236.6775,0.0,69.35
10/24/2023 5:00,9.875,13.775,7.475,19.325,26.8,21.205,35.175,0.475,18.35,13.725,13.3875,5.4275,5.245,24.5725,99.52,1.07,64.5375,0.0,73.15
10/24/2023 6:00,8.95,16.95,8.125,17.475,25.6,21.13,35.2025,0.475,39.4725,15.1975,13.6425,5.245,5.1675,25.05,99.52,0.515,112.255,0.0,142.925
10/24/2023 7:00,10.975,18.825,8.575,13.625,22.175,20.97,35.5575,0.4575,42.4275,6.3075,8.0,1.1425,1.9525,26.85,99.51,1.315,175.3175,0.0,301.1
10/24/2023 8:00,9.85,23.775,7.7,11.425,19.125,20.7725,35.6625,0.4275,58.27,6.1275,8.04,1.1025,2.0525,28.2625,99.5,1.3425,210.9775,0.0,392.45
10/24/2023 9:00,8.175,22.125,7.0,9.9,16.925,20.635,36.3725,0.3925,54.215,4.5075,4.85,0.995,1.7825,29.4375,99.1925,1.03,197.79,0.0,458.525
10/24/2023 10:00,7.3,18.325,6.525,10.6,17.175,20.605,37.0225,0.39,77.92,4.135,5.42,1.0275,1.7425,29.25,90.925,0.96,203.54,0.0,381.25
10/24/2023 11:00,6.9,15.4,6.275,11.05,17.3,20.61,37.745,0.37,75.1025,3.7775,4.89,0.9675,1.6575,29.8875,80.6025,0.825,180.0325,0.0,457.875
10/24/2023 12:00,6.375,19.025,5.975,13.7,19.725,20.725,38.13,0.4275,79.4775,3.9875,4.9625,1.025,1.78,29.62,77.5525,0.9275,256.4825,0.0,239.1
10/24/2023 13:00,5.575,15.65,6.0,16.15,22.15,20.885,38.6425,0.5,77.8275,3.94,5.14,0.97,1.7625,29.0225,87.2175,0.7525,307.8525,0.0,206.775
10/24/2023 14:00,5.075,22.475,6.525,20.575,27.125,21.165,39.28,0.4975,78.81,3.9175,4.745,0.995,1.8,28.1525,99.51,1.3025,322.96,0.15,154.825
10/24/2023 15:00,4.75,21.625,6.475,19.2,25.7,21.0975,39.6425,0.55,79.775,3.625,4.94,1.005,1.79,25.7175,99.5175,0.87,336.345,0.65,87.325
10/24/2023 16:00,7.45,39.725,7.075,25.55,32.6,21.5375,39.035,0.695,76.6,4.38,4.7125,1.0175,1.68,25.6225,99.52,0.8325,142.585,0.0,75.275
10/24/2023 17:00,13.95,37.15,8.125,45.85,53.975,22.73,39.5,0.9175,74.5725,3.94,4.77,0.975,1.8175,25.9125,99.52,0.695,318.0875,0.05,58.35
10/24/2023 18:00,16.775,47.95,8.8,49.0,57.825,23.03,37.42,0.94,78.9325,3.6825,4.6975,1.04,1.65,26.0725,99.52,0.83,321.5575,0.0,58.25
10/24/2023 19:00,25.125,53.925,11.75,46.45,58.2,23.1425,37.19,1.05,69.1525,3.6875,5.195,1.02,1.745,25.8675,99.52,0.56,322.7525,0.0,58.35
10/24/2023 20:00,26.5,55.25,12.975,43.1,56.05,23.0525,36.37,1.0225,51.1825,3.77,4.835,0.935,1.58,25.18,99.52,0.2675,281.585,0.0,58.35
10/24/2023 21:00,21.825,79.475,12.825,36.225,49.05,22.655,35.965,0.8575,52.615,3.4025,4.72,0.9725,1.7175,24.8975,99.52,0.1875,288.3,0.0,58.5
10/24/2023 22:00,22.975,67.125,11.625,39.2,50.825,22.71,35.285,0.86,35.6475,10.7225,11.5175,3.2575,3.305,25.205,99.52,0.935,328.8025,0.0,58.675
10/24/2023 23:00,30.8,73.0,11.53333333,39.83333333,51.4,22.76,34.40666667,0.82,35.95333333,12.53,11.35666667,3.193333333,3.963333333,25.15,99.52,0.7,327.7,0.0,58.4
10/25/2023 0:00,34.8,70.1,8.875,32.6,41.5,22.04,33.75,0.79,26.145,14.59,14.025,5.2275,5.6625,24.9675,99.52,0.5575,330.24,0.0,58.5
10/25/2023 1:00,26.875,79.0,9.1,36.2,45.325,22.2925,33.3675,0.7975,28.305,15.7825,15.0425,5.27,5.465,24.96,99.52,0.4975,330.64,0.0,58.625
10/25/2023 2:00,26.675,70.325,8.775,27.175,35.95,21.82,32.225,0.71,18.5925,14.695,14.1825,5.1525,5.9275,24.4925,99.52,0.11,270.18,0.0,58.5
10/25/2023 3:00,25.75,66.575,9.05,24.75,33.775,21.61,32.605,0.64,19.16,14.385,14.74,4.33,4.965,24.255,99.52,0.28,262.2525,0.0,58.6
10/25/2023 4:00,27.425,56.2,12.15,27.15,39.3,22.0625,31.7525,0.645,19.6075,14.775,13.7875,4.8975,5.555,23.905,99.52,0.4475,299.4675,0.0,58.775
10/25/2023 5:00,20.7,51.925,12.65,30.1,42.725,22.3425,31.645,0.6,18.4025,14.2475,14.085,5.265,5.3375,24.04,99.52,0.6875,320.14,0.0,61.95
10/25/2023 6:00,20.675,53.8,11.05,21.825,32.9,21.675,30.905,0.64,42.4525,14.01,13.2775,5.395,5.29,24.625,99.52,1.005,321.5375,0.0,140.85
10/25/2023 7:00,24.375,58.2,10.0,20.325,30.325,21.4525,31.17,0.6425,40.9775,6.335,7.9975,1.0275,2.19,26.92,99.51,0.6475,335.665,0.0,257.025
10/25/2023 8:00,39.85,58.375,9.35,21.0,30.375,21.4575,31.9675,0.6225,56.495,6.565,7.5625,1.08,1.855,28.5925,99.5,0.895,326.315,0.0,371.325
10/25/2023 9:00,28.3,52.625,7.675,13.475,21.15,20.8825,32.4575,0.5425,55.2275,3.765,4.7075,0.955,1.965,29.46,99.485,1.2825,342.03,0.0,376.125
10/25/2023 10:00,24.225,49.325,7.25,12.65,19.9,20.815,34.04,0.5225,76.8425,4.175,4.5275,0.955,1.67,30.835,88.415,1.0275,330.475,0.0,413.825
10/25/2023 11:00,25.35,54.525,7.225,13.075,20.35,20.8325,34.8,0.4925,77.5225,3.97,5.08,0.9875,1.605,31.11,70.905,1.67,197.35,0.0,534.65
10/25/2023 12:00,23.175,54.925,6.975,15.925,22.875,20.97,35.675,0.5075,78.755,3.9875,5.4775,0.965,1.8175,30.8425,69.205,1.0525,263.1675,0.0,404.4
10/25/2023 13:00,26.8,51.425,7.025,18.4,25.425,21.1525,35.7975,0.51,73.7,4.23,5.53,0.96,1.535,30.4575,69.5575,1.115,331.2725,0.0,315.15
10/25/2023 14:00,25.975,56.45,6.675,13.45,20.125,20.78,36.73,0.4225,75.06,4.2,4.685,0.915,1.775,30.515,66.9,1.285,329.8775,0.0,245.525
10/25/2023 15:00,20.125,45.85,6.45,13.35,19.825,20.775,37.295,0.4425,78.03,3.9125,4.73,0.945,1.745,30.305,70.9575,1.135,315.445,0.0,240.25
10/25/2023 16:00,24.975,56.75,6.5,19.775,26.275,21.1425,37.645,0.485,79.09,3.655,4.935,1.01,1.8575,29.3925,78.39,1.07,325.985,0.0,74.175
10/25/2023 17:00,32.875,68.0,6.275,23.325,29.6,21.2925,38.5625,0.5025,78.5375,3.86,4.505,1.0525,1.71,28.385,81.01,0.6775,320.36,0.0,46.225
10/25/2023 18:00,27.825,64.35,6.475,37.425,43.9,22.1525,39.05,0.6975,68.31,3.8575,4.9,1.0,1.57,26.87,99.0625,0.1375,174.1125,0.0,47.75
10/25/2023 19:00,34.6,83.675,13.775,70.775,84.525,24.6,38.2675,1.3525,67.7,3.65,4.4125,0.97,1.6575,26.4075,99.52,0.1925,265.17,0.0,49.1
10/25/2023 20:00,57.1,95.925,20.4,71.43333333,116.9,26.9925,37.9075,1.165,49.3825,4.046666667,4.426666667,0.903333333,1.306666667,26.02333333,99.52,0.145,279.375,0.0,49.525
10/25/2023 21:00,79.625,124.35,26.45,67.725,94.15,25.6475,37.465,1.53,48.7325,3.9875,4.9275,0.98,1.6225,25.575,99.52,0.245,311.3375,0.0,49.8
10/25/2023 22:00,63.275,126.975,20.05,63.25,83.275,24.83,37.9125,1.23,36.265,10.83,11.86,3.225,4.1625,25.1925,99.52,0.135,214.855,0.0,49.875
10/25/2023 23:00,67.0,134.9,23.3,60.86666667,84.2,24.93333333,35.46666667,1.273333333,34.82333333,10.90333333,11.93,3.256666667,3.776666667,24.99333333,99.52,0.153333333,243.6533333,0.0,50.1
10/26/2023 0:00,73.25,132.8333333,14.1,50.05,64.2,23.485,34.7125,1.2825,27.2125,14.2925,13.76,5.3725,5.35,25.06,99.52,0.175,248.985,0.0,50.125
10/26/2023 1:00,83.35,138.925,11.775,43.425,55.15,22.84,34.2875,1.1975,25.48,15.4575,13.745,5.3725,5.67,24.665,99.52,0.1525,274.075,0.0,50.1
10/26/2023 2:00,59.625,126.575,9.275,38.575,47.875,22.4775,33.455,0.9,19.305,14.1625,12.4925,5.28,5.2825,24.91,99.52,0.2875,233.185,0.0,49.975
10/26/2023 3:00,69.525,129.9,8.45,35.55,44.075,22.225,33.0475,0.7325,19.0775,14.0575,13.185,4.91,5.615,25.1475,99.52,0.71,322.5375,0.0,50.125
10/26/2023 4:00,61.4,111.6,7.6,26.575,34.2,21.6375,32.455,0.59,18.775,15.4325,15.2775,5.205,5.4125,25.2325,99.52,0.7,337.2925,0.0,50.025
10/26/2023 5:00,57.425,88.775,7.5,29.0,36.525,21.76,33.4475,0.615,18.7425,14.29,14.74,5.2325,5.7,25.2,99.52,0.825,258.0075,0.0,54.575
10/26/2023 6:00,45.8,88.65,7.85,30.7,38.525,21.8625,33.3875,0.765,42.515,16.6975,14.76,4.6225,5.28,25.895,99.52,0.7325,259.385,0.0,128.475
10/26/2023 7:00,54.55,100.15,9.925,34.325,44.25,22.315,33.3725,0.7625,41.27,6.005,7.815,1.1675,2.1675,27.68,99.4925,1.7325,58.305,0.0,229.25
10/26/2023 8:00,57.6,102.1,9.2,29.0,38.225,21.895,33.19,0.65,55.5925,6.215,7.76,1.16,2.0075,29.5075,99.15,14.7475,61.2275,0.0,379.175
10/26/2023 9:00,62.2,98.4,6.925,21.0,27.925,21.2825,34.1475,0.615,59.78,3.8775,4.6775,0.9525,1.8025,30.995,79.8975,0.665,265.22,0.0,328.5
10/26/2023 10:00,49.6,98.1,6.125,19.225,25.4,21.04,35.19,0.57,77.065,3.92,4.6325,1.035,1.685,31.3025,68.4575,1.2025,192.3325,0.0,339.35
10/26/2023 11:00,48.775,98.675,5.8,15.675,21.45,20.83,36.065,0.4775,76.38,4.13,5.0325,0.9975,1.69,31.995,60.31,0.7375,167.995,0.0,519.5
10/26/2023 12:00,47.3,93.375,5.575,13.25,18.8,20.675,37.2525,0.4725,74.34,3.9175,4.515,1.0025,1.575,32.12,59.82,0.755,263.045,0.0,547.95
10/26/2023 13:00,42.475,88.2,5.55,14.375,19.95,20.8075,37.4275,0.5075,80.3475,3.605,5.0325,0.995,1.7275,31.625,60.4325,0.995,334.455,0.0,423.85
10/26/2023 14:00,40.95,83.675,5.375,15.45,20.875,20.765,37.895,0.4975,76.7175,4.515,4.9425,1.0225,1.675,31.295,61.175,0.735,185.0775,0.0,261.225
10/26/2023 15:00,46.75,82.425,5.7,17.475,23.15,20.89,38.8775,0.4875,80.0325,3.7625,5.255,0.9475,1.76,31.0925,61.6125,1.0475,331.79,0.0,264.95
10/26/2023 16:00,35.575,79.3,5.9,24.15,30.0,21.2825,38.8075,0.525,72.7675,4.085,5.29,0.975,1.54,29.9575,64.525,0.92,247.3575,0.0,56.425
10/26/2023 17:00,43.125,75.25,6.05,35.025,41.075,21.88,38.6825,0.64,73.955,3.4375,4.765,1.01,1.5475,28.965,70.01,0.9475,329.2175,0.0,15.425
10/26/2023 18:00,40.0,82.125,8.025,55.675,63.675,23.305,38.5,0.945,78.945,3.7525,5.2625,0.99,1.57,28.4575,77.715,0.7525,319.7075,0.0,17.275
10/26/2023 19:00,49.025,105.075,13.975,73.05,87.0,24.79,38.1,1.13,68.11,4.0925,4.96,0.96,1.7825,27.795,88.7,0.5475,309.095,0.0,17.65
10/26/2023 20:00,59.45,116.85,13.65,72.875,86.525,24.7775,37.005,1.1825,51.49,3.765,5.0025,1.0425,1.77,27.55,92.67,0.4725,325.8525,0.0,18.2
10/26/2023 21:00,66.275,123.55,18.4,77.875,96.325,25.4225,36.6475,1.4925,47.295,3.955,5.065,1.005,2.015,26.335,99.3725,0.1675,274.795,0.0,17.95
10/26/2023 22:00,69.8,126.1,11.175,65.025,76.175,24.1525,37.1175,1.45,36.6925,10.9625,12.345,3.18,3.53,25.6825,99.52,0.1775,133.895,0.0,18.4
10/26/2023 23:00,69.4,135.9,11.53333333,61.23333333,72.76666667,23.97666667,37.01333333,1.31,34.95666667,11.05,12.1,3.313333333,3.476666667,25.19,99.52,0.143333333,206.8666667,0.0,18.6
10/27/2023 0:00,71.6,135.475,21.225,62.3,83.525,24.735,34.7725,1.4275,27.055,15.565,13.54,5.24,5.615,24.9825,99.52,0.345,152.58,0.0,18.775
10/27/2023 1:00,71.85,130.375,11.0,53.95,64.925,23.465,33.8075,1.17,25.3125,15.245,13.2975,4.8025,5.425,24.94,99.52,0.2075,173.185,0.0,18.8
10/27/2023 2:00,78.275,141.8,7.6,37.7,45.3,22.25,33.875,0.8875,18.0175,13.5775,13.1575,5.0275,5.185,24.8325,99.52,0.13,138.9225,0.0,18.85
10/27/2023 3:00,76.325,132.15,7.175,32.775,39.95,21.9275,33.13,0.76,18.81,14.555,13.12,5.1125,5.0475,24.5475,99.52,0.8125,143.8375,0.0,19.0
10/27/2023 4:00,68.275,124.375,6.85,31.275,38.15,21.8075,33.5425,0.675,17.53,13.97,13.2525,5.0075,5.3125,25.3875,99.52,0.34,306.26,0.0,20.075
10/27/2023 5:00,67.2,110.25,6.275,25.3,31.625,21.4575,33.7575,0.5925,19.245,15.0275,15.4125,5.0525,4.8325,25.6425,99.52,0.2725,252.555,0.0,21.65
10/27/2023 6:00,63.175,107.825,6.3,22.875,29.175,21.275,34.5725,0.6175,44.8425,14.9175,14.3525,5.3,5.79,25.98,99.52,0.3875,197.63,0.0,70.3
10/27/2023 7:00,58.6,112.525,6.425,22.75,29.2,21.3125,34.78,0.695,40.87,6.31,8.19,1.085,2.135,27.035,99.51,0.4325,149.575,0.0,129.5
10/27/2023 8:00,58.575,104.65,6.05,19.8,25.9,21.135,35.4975,0.67,58.2,6.255,8.1875,1.1425,2.0475,27.7625,99.505,0.415,244.3975,0.0,160.55
10/27/2023 9:00,61.625,97.95,5.75,20.15,25.875,21.045,35.45,0.645,56.5475,3.885,4.86,0.995,1.6425,27.8975,99.215,0.9525,171.965,0.0,142.3
10/27/2023 10:00,53.325,91.775,5.75,21.1,26.825,21.105,37.0325,0.62,75.49,3.77,5.04,0.9875,1.72,29.3825,88.3325,1.52,152.985,0.0,362.95
10/27/2023 11:00,58.65,94.85,5.225,16.2,21.425,20.8425,38.0375,0.56,79.9225,3.7325,5.29,0.97,1.545,30.2175,71.2525,0.9275,133.845,0.0,364.5
10/27/2023 12:00,57.15,105.65,5.075,18.425,23.5,20.925,38.675,0.605,73.4975,4.075,4.56,0.9775,1.7175,29.925,68.99,0.285,295.2625,0.0,108.875
10/27/2023 13:00,54.875,108.575,5.075,22.375,27.425,21.115,38.9175,0.6225,77.9525,3.71,4.9075,0.9525,1.82,28.93,72.8175,0.3375,280.41,0.05,73.775
10/27/2023 14:00,58.55,111.875,5.45,26.075,31.475,21.3925,39.2925,0.6675,72.57,3.9975,4.85,0.9525,1.6975,27.8875,97.4525,0.15,241.39,0.0,113.125
10/27/2023 15:00,60.825,106.1,5.3,22.55,27.825,21.1775,40.08,0.6325,77.7825,4.1925,4.7375,0.93,1.55,29.015,78.5275,0.2925,207.77,0.0,139.175
10/27/2023 16:00,62.275,106.25,5.225,25.475,30.7,21.2775,40.345,0.7125,71.5125,3.9375,4.8175,1.0625,1.475,27.9125,83.21,0.27,196.765,0.0,38.875
10/27/2023 17:00,65.3,112.95,5.4,39.5,44.925,22.1875,40.4,0.92,72.9,4.09,4.3975,1.0,1.8175,26.385,99.035,0.12,202.695,0.0,16.375
10/27/2023 18:00,69.95,125.65,20.825,82.8,103.625,25.915,41.5675,1.8625,79.515,3.4925,5.045,0.9925,2.0425,25.8275,99.2175,0.145,229.6275,0.0,17.875
10/27/2023 19:00,115.775,189.825,36.55,86.125,122.675,27.495,41.325,1.855,68.6025,4.145,4.505,1.055,1.6225,25.0925,99.52,0.18,294.0775,0.0,18.35
10/27/2023 20:00,119.475,212.725,18.925,82.825,101.8,25.7425,38.475,1.475,51.37,3.5175,4.9675,0.97,1.8325,26.1575,99.52,0.7025,309.45,0.0,19.275
10/27/2023 21:00,126.45,212.825,11.125,74.0,85.15,24.6325,37.5675,1.255,51.885,4.2275,5.2075,1.0225,1.835,26.2775,99.52,0.5975,314.475,0.0,18.8
10/27/2023 22:00,107.2,190.125,9.75,66.725,76.475,24.0725,37.155,1.19,35.03,10.5275,11.8775,3.15,3.47,25.9575,99.52,0.5425,309.7975,0.0,18.525
10/27/2023 23:00,102.7,182.0,8.0,55.96666667,64.0,23.34666667,36.38,1.153333333,34.61,11.8,11.70333333,2.946666667,3.81,25.46333333,99.52,0.31,300.7266667,0.0,18.4
10/28/2023 0:00,99.825,185.9,6.925,39.175,46.05,22.32,36.725,0.965,28.23,13.35,13.585,5.41,5.08,25.325,99.52,0.345,315.135,0.0,18.575
10/28/2023 1:00,109.2,164.6,6.8,38.05,44.825,22.21,36.4725,0.8775,26.575,14.6025,16.1525,5.0075,5.8375,24.92,99.52,0.2225,271.54,0.0,18.525
10/28/2023 2:00,96.35,164.8,6.875,33.65,40.5,21.9875,35.89,0.76,19.19,15.3025,13.2,5.405,5.785,23.9775,99.52,0.195,170.965,0.0,18.55
10/28/2023 3:00,88.875,155.55,6.6,33.475,40.05,21.9,35.5475,0.785,19.4475,15.2,13.705,5.185,5.28,23.8675,99.52,0.275,123.0125,0.0,18.65
10/28/2023 4:00,84.025,145.375,6.625,45.0,51.65,22.59,35.46,0.8,19.855,13.5925,13.9575,5.1425,5.57,23.6425,99.52,0.5525,134.54,0.0,18.8
10/28/2023 5:00,93.9,144.45,6.425,37.65,44.05,22.145,35.3075,0.68,19.4075,14.515,13.335,4.925,5.1475,23.555,99.52,0.31,157.4875,0.0,22.575
10/28/2023 6:00,85.775,154.575,6.525,35.85,42.4,22.04,36.0675,0.7325,42.875,15.72,13.675,4.9675,5.44,24.8175,99.52,0.37,318.725,0.0,74.85
10/28/2023 7:00,85.6,135.95,6.475,28.9,35.35,21.67,36.46,0.725,42.105,6.74,8.2125,1.035,2.155,26.515,99.44,0.54,325.725,0.0,167.0
10/28/2023 8:00,85.2,150.325,5.95,21.9,27.85,21.2025,36.4275,0.635,54.2925,6.59,8.335,1.0625,2.0125,28.0925,90.1025,0.49,282.5,0.0,285.125
10/28/2023 9:00,80.0,143.0,5.4,15.775,21.175,20.815,37.115,0.555,59.48,4.6425,4.3775,0.97,1.835,28.8225,73.88,0.9125,173.975,0.0,314.05
10/28/2023 10:00,62.53333333,133.25,5.05,13.825,18.925,20.68666667,38.1625,0.54,77.3125,4.19,4.9875,0.955,1.79,29.68,68.09,1.02,132.995,0.0,348.425
