Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2)
1/7/2021 23:00,39.15,180.61,57.9,55.02,75.59,66.95872624755279,6.95,1.48,13.07,6.63,56.5,10.7,12.58,91.86,0.15,138.24,45.68
1/8/2021 0:00,62.33,190.51,43.02,53.08,62.64,66.55914259848323,8.43,0.89,13.89,6.74,51.32,11.36,10.24,92.56,0.16,217.62,45.7
1/8/2021 1:00,41.76,197.76,39.8,43.02,54.73,66.1491749838692,8.35,1.03,8.7,5.2,37.92,6.33,2.6,93.86,0.29,242.82,45.62
1/8/2021 2:00,72.7,198.07,28.52,42.16,45.25,65.72883304513095,6.32,0.55,2.64,3.65,31.4,4.82,2.83,94.31,0.46,166.29,45.32
1/8/2021 3:00,71.84,183.23,21.46,41.15,39.06,65.29819465545786,4.4,0.41,2.79,3.22,24.89,0.13,0.12,94.82,0.61,111.09,45.48
1/8/2021 4:00,55.55,165.25,9.83,38.88,28.54,64.85756934640384,6.62,0.4,4.39,1.06,31.38,6.651764705882353,6.845,95.26,0.63,26.7,45.55
1/8/2021 5:00,40.97,150.08,12.93,36.62,29.83,64.40742900261638,5.62,0.51,11.41,0.0,21.33,6.651764705882353,6.845,95.23,0.62,189.62,45.5
1/8/2021 6:00,41.74,137.72,14.47,40.66,33.2,63.948620328588326,3.5,0.25,4.71,0.0,17.74,6.651764705882353,6.845,94.95,0.88,105.15,45.45
1/8/2021 7:00,29.34,133.99,18.0,39.43,35.38,63.482293792399545,2.85,0.27,5.09,0.0,6.28,6.651764705882353,6.845,94.47,0.6,64.57,51.35
1/8/2021 8:00,45.08,133.01,19.09,44.49,38.94,63.01018438731045,7.3,0.67,1.42,0.0,4.99,6.651764705882353,6.845,94.16,0.39,98.64,80.35
1/8/2021 9:00,47.33,142.31,17.15,52.5,41.64,62.53470481824502,9.32,1.11,1.1,0.0,7.12,6.651764705882353,6.845,92.95,0.6,21.36,127.5
1/8/2021 10:00,33.36,145.65,17.78,72.04,52.55,62.05935672539265,10.07,1.47,1.57,0.89,13.18,6.651764705882353,6.845,89.72,0.48,176.93,129.8
1/8/2021 11:00,35.86,184.56,16.22,59.46,44.6,61.58874128060964,10.42,1.28,4.92,3.27,14.52,6.651764705882353,6.845,83.22,0.53,298.13,183.55
1/8/2021 12:00,73.08,195.54,14.5,61.07,44.08,61.129161995621935,6.92,1.34,11.2,6.32,32.91,3.6,6.845,75.36,0.81,172.48,270.82
1/8/2021 13:00,65.36,217.94,15.72,61.48,45.28,60.689520506658624,6.0,0.87,2.06,4.39,37.0,3.91,4.1,71.19,0.65,11.48,269.68
1/8/2021 14:00,69.59,232.54,9.44,57.59,38.19,60.2817214619552,5.72,0.82,3.12,1.99,45.31,5.24,6.633846153846155,67.83,0.63,261.44,218.15
1/8/2021 15:00,69.72,243.09,11.56,59.84,41.08,59.921479578539284,5.52,0.79,3.04,2.06,48.12,6.08,6.633846153846155,67.35,0.6,15.34,124.45
1/8/2021 16:00,39.2,244.72,5.94,56.33,34.72,59.62992863520413,7.12,0.68,5.04,1.86,49.23,9.23,2.28,67.52,0.2,221.51,80.53
1/8/2021 17:00,96.58,272.75,10.62,70.16,45.82,59.43147626336253,8.72,1.0,3.08,5.04,62.75,10.27,4.12,69.44,0.14,215.25,61.0
1/8/2021 18:00,94.52,304.29,21.03,73.97,56.16,59.34695416666671,11.18,1.65,3.37,5.99,94.35,11.3,19.87,71.8,0.19,157.91,46.42
1/8/2021 19:00,100.7,365.93,58.28,71.83,84.82,59.368383888888935,11.48,2.64,1.06,12.54,94.04,13.94,25.15,75.5,0.18,177.95,44.88
1/8/2021 20:00,135.01,373.56,104.6,64.84,118.16,59.400538194444486,10.18,2.86,1.33,17.62,95.44,15.21,30.45,79.61,0.47,241.15,45.78
1/8/2021 21:00,146.52,389.85,103.98,58.67,114.39,59.44564814814819,9.85,2.21,1.41,17.16,119.61,17.67,31.24,82.58,0.67,259.98,47.22
1/8/2021 22:00,138.13,361.0,67.25,56.24,83.72,59.513750000000016,8.95,1.47,0.67,15.52,79.18,14.3,16.04,84.8,0.37,275.86,45.85
1/8/2021 23:00,82.46,310.19,41.72,50.83,60.42,59.63,6.52,1.18,2.04,23.28,48.2,12.84,0.32,86.3,0.23,255.88,45.35
1/9/2021 0:00,77.9,252.74,35.98,53.54,57.27,62.174861362062,11.05,0.68,6.32,7.22,19.74,5.92,11.567142857142857,86.6,0.37,282.43,44.72
1/9/2021 1:00,44.29,207.54,16.98,51.2,40.83,61.97553365849988,11.95,1.16,2.11,1.21,12.96,1.67,11.489230769230769,85.76,0.45,334.03,44.38
1/9/2021 2:00,60.04,179.04,11.05,54.39,37.77,61.77624631328322,13.25,0.9,14.04,0.98,15.87,8.38,11.593333333333332,85.2,0.71,265.01,44.55
1/9/2021 3:00,48.4,163.74,8.91,45.54,31.36,61.577476828256586,14.7,0.83,11.75,0.0,17.17,8.508125,12.410909090909088,85.56,0.5,165.08,44.62
1/9/2021 4:00,43.11,153.64,7.7,40.39,27.65,61.37979319888161,14.88,1.08,10.23,0.0,18.66,8.754,13.369,86.27,0.23,323.33,44.92
1/9/2021 5:00,41.96,145.01,28.79,46.34,47.68,61.1838731260528,7.25,0.64,7.1,0.0,15.06,9.370000000000001,14.841111111111111,87.27,0.26,269.76,45.75
1/9/2021 6:00,66.31,129.4,20.42,44.74,40.13,60.99052069340274,4.98,0.86,3.6,1.89,14.63,9.370000000000001,14.841111111111111,88.47,0.32,270.76,45.03
1/9/2021 7:00,43.44,141.93,41.03,44.25,56.36,60.80069245400198,3.82,1.14,2.24,5.23,14.73,9.370000000000001,14.841111111111111,89.4,0.44,248.92,45.58
1/9/2021 8:00,80.47,160.45,38.6,50.18,57.58,60.615520226085145,3.38,0.75,1.44,3.8,11.57,9.370000000000001,14.841111111111111,89.84,0.24,279.99,97.22
1/9/2021 9:00,53.68,157.73,25.93,63.71,54.63,60.43634687819049,5.5,1.21,1.0,4.19,11.43,9.370000000000001,14.841111111111111,87.56,0.4,272.26,203.8
1/9/2021 10:00,54.03,179.25,22.07,68.49,54.09,60.26475771091582,6.05,1.32,2.4,4.16,25.43,9.370000000000001,14.841111111111111,77.87,0.36,315.62,247.08
1/9/2021 11:00,66.02,204.06,14.3,65.5,46.28,60.10261863182088,8.57,1.06,2.66,2.73,33.31,3.28,14.841111111111111,70.65,0.46,289.63,218.1
1/9/2021 12:00,84.28,212.04,15.85,63.82,46.62,59.95210031693075,9.88,0.85,2.04,4.82,35.2,5.72,14.841111111111111,67.14,0.51,300.65,244.05
1/9/2021 13:00,72.76,220.68,9.09,56.36,37.25,59.8157135699575,6.78,1.08,1.88,4.08,35.97,7.34,9.36,62.35,0.55,286.9,282.88
1/9/2021 14:00,74.9,217.25,6.72,47.69,31.04,59.69630916762438,6.5,0.84,2.58,4.86,33.69,5.42,14.293000000000001,59.79,0.58,281.72,215.32
1/9/2021 15:00,74.15,211.56,6.85,46.97,30.47,59.59698803372095,6.95,0.69,4.35,7.84,45.58,6.03,15.425555555555556,59.3,0.71,291.92,153.5
1/9/2021 16:00,59.63,200.38,6.02,43.56,27.98,59.52090654169493,6.32,0.76,2.51,2.24,37.06,11.6,13.38,59.17,0.53,301.91,88.62
1/9/2021 17:00,71.48,195.93,8.37,54.26,35.55,59.47083491208938,6.68,1.2,1.99,1.61,32.84,10.64,6.98,68.46,0.34,304.47,61.05
1/9/2021 18:00,71.66,201.13,9.64,63.79,41.64,59.448107237358705,6.62,1.63,1.86,8.12,34.78,15.13,18.2,74.81,0.49,303.12,71.03
1/9/2021 19:00,70.32,221.16,14.26,70.09,48.69,59.45087906635806,7.07,1.78,0.98,7.66,34.28,13.8,5.14,77.6,0.53,294.54,64.47
1/9/2021 20:00,64.8,220.9,15.01,61.11,44.51,59.47166404629634,6.7,1.52,12.28,10.1,34.68,7.46,2.24,81.11,0.83,286.4,32.9
1/9/2021 21:00,78.79,229.55,16.44,50.16,39.83,59.49748408564818,5.65,0.8,3.72,16.43,38.46,5.72,13.334999999999999,83.54,0.65,288.99,32.02
1/9/2021 22:00,66.11,204.38,9.35,44.07,30.92,59.52979938271608,4.93,0.51,13.14,6.15,16.64,0.19,11.433333333333334,84.62,0.56,279.31,31.85
1/9/2021 23:00,44.57,192.38,13.53,43.43,33.92,59.57187500000003,6.05,0.72,13.68,6.4,14.94,7.94125,8.9575,85.0,0.76,295.72,32.08
1/10/2021 0:00,72.02,179.12,14.33,37.93,31.64,59.63,6.88,0.32,15.38,1.04,8.06,7.517333333333334,7.945714285714287,84.41,0.61,310.76,32.22
1/10/2021 1:00,43.83,180.46,20.86,39.26,37.57,60.31723609767394,3.32,0.24,10.02,0.0,7.62,7.137142857142858,9.216666666666667,83.7,0.73,293.94,33.12
1/10/2021 2:00,29.95,161.87,20.42,37.66,36.37,60.2398350449911,2.82,0.09,13.29,2.15,8.55,7.230769230769232,9.216666666666667,83.34,0.72,280.76,33.05
1/10/2021 3:00,41.99,154.88,8.81,31.38,23.74,60.16436988788203,2.17,0.26,16.96,1.02,6.5,7.694166666666668,9.216666666666667,83.46,0.64,308.1,33.3
1/10/2021 4:00,54.82,145.73,11.75,28.01,24.3,60.09110277763652,1.38,0.11,17.89,0.0,2.74,7.694166666666668,9.216666666666667,83.4,0.77,295.92,33.4
1/10/2021 5:00,31.07,144.5,21.99,33.73,35.54,60.02032306094033,6.5,0.62,13.29,0.0,4.04,7.694166666666668,9.216666666666667,83.09,0.42,312.08,33.62
1/10/2021 6:00,22.22,123.31,12.28,28.14,24.8,59.95234955404326,5.82,0.88,17.27,0.0,2.64,7.694166666666668,9.216666666666667,83.14,0.5,308.12,40.38
1/10/2021 7:00,33.07,126.4,20.37,32.21,33.43,59.887532523937494,4.8,1.01,14.6,0.84,4.3,7.694166666666668,9.216666666666667,83.58,0.64,285.29,63.85
1/10/2021 8:00,52.14,118.15,11.15,31.87,25.87,59.82625540341165,4.75,0.57,16.45,0.1,4.03,7.694166666666668,9.216666666666667,82.6,0.66,293.52,121.65
1/10/2021 9:00,31.66,75.62,11.09,35.19,27.6,59.76893557690634,7.38,1.06,14.94,0.0,1.25,7.694166666666668,9.216666666666667,78.84,0.88,294.17,221.62
1/10/2021 10:00,57.70846153846154,179.1368,11.06,38.79,29.48,59.71602403633266,5.25,1.22,11.77,0.94,9.54,7.694166666666668,9.216666666666667,71.68,1.06,300.47,352.83
1/10/2021 11:00,43.55,44.29,8.5,31.6,23.61,59.668002513542135,3.48,1.15,12.42,0.12,12.38,7.694166666666668,9.216666666666667,63.76,0.86,298.09,408.35
1/10/2021 12:00,56.392799999999994,174.40541666666664,6.39,31.27,21.75,59.62537714230116,3.58,0.9,2.72,0.89,11.9,7.694166666666668,9.216666666666667,57.85,0.89,299.75,451.92
1/10/2021 13:00,56.49125,173.1160869565217,5.98,27.28,19.3,59.588666258491955,7.28,0.79,4.76,0.07,10.52,2.12,9.216666666666667,53.28,0.92,298.46,426.52
1/10/2021 14:00,56.07695652173913,171.34681818181818,6.18,26.2,18.88,59.55838008695539,7.68,0.78,6.17,0.0,7.59,1.79,9.216666666666667,50.55,0.88,310.47,347.85
1/10/2021 15:00,54.795,168.99761904761903,6.5,26.62,19.37,59.53498613395519,7.72,0.88,5.81,0.0,13.44,1.6,9.188,49.6,0.72,300.88,185.32
1/10/2021 16:00,26.15,61.77,9.53,33.22,25.3,59.51885383058827,8.18,0.99,4.28,0.0,19.92,6.916363636363636,9.188,51.24,0.82,291.45,121.38
1/10/2021 17:00,35.2,63.53,7.22,40.7,27.42,59.510172252462425,4.5,0.58,6.67,1.84,19.17,7.005,9.188,58.12,0.57,303.74,45.22
1/10/2021 18:00,49.763333333333335,152.253,5.47,49.0,30.44,59.50883046630836,4.3,0.98,3.56,2.35,12.33,6.4944444444444445,8.14,65.34,0.62,301.94,34.05
1/10/2021 19:00,49.269999999999996,149.9542105263158,13.51,57.47,41.38,59.51425840262535,3.97,1.19,1.61,5.37,13.16,3.6,8.526666666666669,69.54,0.53,298.49,34.5
1/10/2021 20:00,62.14,63.53,14.91,57.04,42.27,59.52528359683646,3.75,1.02,1.8,5.88,13.74,6.96,3.6900000000000013,71.84,0.46,314.11,47.95
1/10/2021 21:00,62.31,138.3538888888889,22.5,54.35,46.9,59.54016450293214,6.02,1.35,1.1,6.87,17.14,4.09,2.24,73.74,0.25,281.02,48.78
1/10/2021 22:00,61.32,133.49823529411765,28.89,60.62,55.35,59.557289617091094,6.4,1.19,1.49,9.1,20.89,8.66,8.834621904761905,76.51,0.36,267.1,36.12
1/10/2021 23:00,92.4,127.495,35.94,51.62,56.2,59.57722479423873,6.85,0.98,1.18,8.82,24.82,5.89,8.647106150793652,79.1,0.53,272.85,36.4
1/11/2021 0:00,74.21,122.36933333333334,21.02,41.07,38.67,59.60093750000006,7.35,0.39,0.61,5.74,16.9,6.02,8.525965838509318,82.88,0.69,279.23,37.28
1/11/2021 1:00,47.36,117.36857142857143,14.31,53.59,39.95,59.63,8.65,1.19,1.96,4.6,13.66,0.2,8.506350649350649,84.61,0.62,287.98,37.53
1/11/2021 2:00,83.74,112.61846153846156,7.02,30.77,21.99,59.73769564248336,4.9,1.1,1.34,4.65,15.9,4.092999999999999,8.53304761904762,86.22,0.35,292.6,38.62
1/11/2021 3:00,53.83,106.96500000000002,4.66,24.13,16.57,59.713548123517086,6.0,0.85,1.3,4.47,13.66,4.092999999999999,8.498866666666668,88.0,0.36,297.18,38.22
1/11/2021 4:00,57.92,101.97363636363637,9.1,22.15,19.07,59.690666083453,6.75,0.89,1.07,0.96,8.48,4.092999999999999,8.461087719298247,89.6,0.53,291.85,37.5
1/11/2021 5:00,38.77,96.68300000000002,6.91,21.48,16.95,59.669134092342595,7.45,0.97,20.41,0.13,1.56,4.092999999999999,8.419111111111112,91.3,0.56,301.86,37.42
1/11/2021 6:00,23.88,91.23333333333335,9.7,33.41,25.52,59.64904034542383,5.68,1.03,11.06,1.03,2.53,4.092999999999999,8.372196078431372,92.46,0.55,298.61,37.52
1/11/2021 7:00,46.57,84.57500000000002,6.03,37.76,24.92,59.63047620964801,4.2,0.9,2.13,4.67,2.46,4.092999999999999,8.319416666666667,91.88,0.55,302.92,47.2
1/11/2021 8:00,35.98,79.04142857142858,9.05,37.15,27.0,59.61353550731141,3.0,0.61,4.78,1.06,0.0,4.092999999999999,8.2596,89.64,0.69,301.6,109.6
1/11/2021 9:00,57.79,71.14833333333335,10.96,36.42,28.14,59.598313450832194,1.82,0.58,4.15,0.0,0.0,4.092999999999999,8.191238095238095,83.19,0.72,310.5,234.85
1/11/2021 10:00,52.28,61.748000000000026,6.03,29.4,20.46,59.58490510068046,6.12,0.73,5.38,0.0,4.62,4.092999999999999,8.112358974358974,72.94,0.79,304.74,342.18
1/11/2021 11:00,66.85,110.0,4.72,28.29,18.83,59.573403195916335,6.78,0.66,5.37,0.0,29.43,4.092999999999999,8.020333333333333,62.35,0.9,305.15,439.25
1/11/2021 12:00,39.32,152.78,7.24,32.81,23.24,59.56389513988858,5.65,0.47,7.71,0.0,11.63,1.86,7.911575757575759,56.01,0.91,298.96,470.15
1/11/2021 13:00,28.41,142.11,3.97,28.63,18.4,59.55645889891333,7.98,0.94,7.73,0.0,14.79,2.4,7.781066666666668,50.45,0.99,302.52,417.2
1/11/2021 14:00,21.43,132.43,3.59,28.7,18.14,59.5511574955758,5.6,1.21,5.91,0.0,14.01,0.33,7.621555555555556,48.58,0.82,302.6,330.98
1/11/2021 15:00,18.72,128.13,5.28,33.31,21.94,59.54803176533279,4.28,1.02,3.33,0.0,30.22,3.1,7.4221666666666675,47.46,0.76,305.4,161.72
1/11/2021 16:00,16.27,133.4,3.13,31.48,19.25,59.547091008821646,4.05,1.0,3.96,1.86,13.32,4.31,7.165809523809524,51.68,0.92,290.41,124.88
1/11/2021 17:00,23.41,130.99,5.12,41.57,26.21,59.5483014963083,4.42,1.07,4.51,6.99,21.82,1.71,6.828777777777778,58.84,1.0,274.42,44.02
1/11/2021 18:00,42.48,152.43,17.24,65.56,48.66,59.551573459166065,4.98,1.96,6.04,20.19,61.9,8.39,3.18,65.12,0.96,266.27,32.83
1/11/2021 19:00,61.4,190.42,32.66,71.37,64.08,59.55674861000403,7.9,2.67,6.07,13.15,46.55,9.6,18.93,70.32,1.1,273.05,34.33
1/11/2021 20:00,69.4,237.63,28.8,73.08,61.91,59.56359405910341,8.72,2.52,11.48,11.28,35.3,10.2,14.54,73.26,1.3,262.29,43.55
1/11/2021 21:00,91.9,277.24,21.13,59.84,48.74,59.57181666851642,8.07,1.79,9.52,8.29,25.41,9.2,5.37,76.97,0.99,256.52,50.68
1/11/2021 22:00,64.1,272.3,16.73,51.74,40.9,59.58112328285241,4.88,1.75,7.67,7.22,21.2,9.24,3.45,79.35,0.33,217.0,49.65
1/11/2021 23:00,71.86,240.03,46.44,51.95,64.78,59.591362977832475,5.25,1.7,0.89,8.11,18.64,9.41,9.094,80.86,0.21,181.18,38.83
1/12/2021 0:00,88.53,260.09,34.87,49.74,54.36,59.602720764746266,5.43,1.07,1.32,15.93,33.71,7.84,9.094,80.43,0.33,255.44,47.68
1/12/2021 1:00,49.51,226.38,17.84,50.56,41.16,59.61546875000003,6.12,0.98,3.1,20.56,31.42,1.91,9.094,79.95,0.65,259.99,50.3
1/12/2021 2:00,42.69,196.06,10.24,55.69,37.81,59.63,5.45,1.12,2.04,7.21,14.91,5.3133333333333335,9.094,80.67,0.57,261.42,49.58
1/12/2021 3:00,69.42,182.4,14.17,50.98,38.45,59.6016024851468,5.57,0.83,1.05,7.57,16.23,5.678571428571429,9.094,83.06,0.37,240.85,47.4
1/12/2021 4:00,82.51,194.65,10.78,52.27,36.42,59.595931936924444,6.57,0.76,0.9,7.6,20.2,5.678571428571429,9.094,84.63,0.25,202.47,50.1
1/12/2021 5:00,56.11,198.48,23.86,54.42,48.04,59.59081818968128,6.48,0.65,2.27,7.8,22.18,5.678571428571429,9.094,86.43,0.32,173.62,52.42
1/12/2021 6:00,59.7,214.33,13.88,42.97,33.96,59.58627964905529,6.07,0.4,1.99,4.18,14.64,5.678571428571429,9.094,88.43,0.38,287.54,51.75
1/12/2021 7:00,36.2,208.37,7.3,36.99,25.52,59.58233419937495,6.42,0.59,0.75,4.88,11.27,5.678571428571429,9.094,90.02,0.61,293.19,56.85
1/12/2021 8:00,46.33,172.97,13.56,28.95,26.24,59.578998892072505,6.38,0.57,2.3,3.72,7.42,5.678571428571429,9.094,91.12,0.29,287.07,99.28
1/12/2021 9:00,57.8,175.33,12.97,33.64,28.27,59.57628955956852,7.4,1.04,1.91,5.38,10.02,5.678571428571429,9.094,91.38,0.49,313.01,197.82
1/12/2021 10:00,49.24,177.31,6.77,36.37,24.76,59.574220340249475,5.48,1.11,2.1,4.71,13.57,5.678571428571429,9.094,90.41,0.55,297.28,182.92
1/12/2021 11:00,44.64,167.04,6.8,40.63,27.05,59.57280309845049,7.15,1.16,4.73,5.1,14.73,5.678571428571429,9.094,85.92,0.6,294.89,325.65
1/12/2021 12:00,54.83,170.8,10.56,56.8,38.66,59.572046723311125,6.5,0.84,6.32,9.98,31.64,1.32,9.094,72.54,1.2,275.69,428.95
1/12/2021 13:00,48.64,171.37,5.76,44.88,28.48,59.571956291804106,5.72,0.98,2.6,9.41,33.01,0.24,9.094,62.09,0.94,291.09,447.9
1/12/2021 14:00,67.2,166.62,4.83,41.78,26.08,59.5725320883695,5.18,0.87,5.68,5.9,20.32,3.88,9.094,55.67,0.73,289.39,368.2
1/12/2021 15:00,46.34,163.99,5.33,48.27,29.94,59.57376848755844,2.95,0.71,3.31,8.14,29.26,7.07,9.094,49.83,0.9,281.47,202.6
1/12/2021 16:00,46.54,173.32,4.0,48.89,29.2,59.575652736890326,1.52,0.82,6.55,10.01,71.43,5.35,9.094,48.98,0.64,288.66,148.95
1/12/2021 17:00,53.0,176.55,4.07,60.95,35.67,59.578163734304646,6.28,1.46,3.74,6.89,59.81,11.43,8.23,57.6,0.32,295.96,49.35
1/12/2021 18:00,74.69,209.89,25.6,96.56,71.84,59.581271006852944,8.52,2.48,2.45,22.51,78.51,14.42,22.64,67.62,0.13,212.63,35.42
1/12/2021 19:00,84.1,264.6,57.97,105.52,102.5,59.584934285802355,9.35,3.22,0.72,48.0,112.58,17.62,34.1,72.36,0.11,118.57,45.02
1/12/2021 20:00,93.02,312.95,29.8,93.76,73.7,59.58910438913189,9.23,2.0,3.4,22.53,87.42,16.91,38.75,74.78,0.3,47.65,36.08
1/12/2021 21:00,75.91,332.99,69.49,98.06,107.75,59.59372664329301,9.0,2.96,5.98,13.9,83.12,13.58,27.96,77.38,0.24,141.25,36.25
1/12/2021 22:00,88.64,352.83,96.66,101.53,131.33,59.598748740657946,8.05,2.72,0.36,16.54,101.22,17.9,35.8,81.15,0.27,108.87,36.42
1/12/2021 23:00,103.04,359.6,103.78,100.4,136.43,59.60413515508625,9.07,2.46,3.32,14.78,86.59,16.42,34.2,84.11,0.52,58.5,36.5
1/13/2021 0:00,119.79,389.7,67.29,101.98,108.08,59.609888123144714,7.55,0.6,3.2,11.71,65.3,7.68,16.3,85.2,0.65,33.25,36.35
1/13/2021 1:00,74.74,351.3,29.82,64.51,58.16,59.61606317158212,6.07,1.1,3.94,7.83,37.9,4.16,0.38,86.11,0.24,107.47,36.72
1/13/2021 2:00,76.75,286.57,22.79,51.68,45.72,59.62273437500006,5.7,1.02,10.21,6.78,37.16,1.45,24.262222222222224,87.32,0.26,136.94,37.12
1/13/2021 3:00,108.88,282.71,36.94,55.46,59.05,59.63,8.72,0.96,9.03,4.74,42.86,1.66,1.66,88.46,0.24,120.06,37.58
1/13/2021 4:00,84.14,279.62,41.37,53.91,61.77,59.58936017213253,9.2,1.05,9.3,7.32,37.88,3.56,0.36,89.15,0.26,129.03,38.28
1/13/2021 5:00,93.09,275.79,76.85,64.02,95.54,59.58885007575694,12.12,1.46,3.43,7.2,20.45,1.65,20.034545454545455,90.24,0.25,149.34,39.02
1/13/2021 6:00,88.66,281.79,62.83,71.4,88.24,59.588542168749655,16.02,1.37,1.85,7.33,22.66,4.97,1.73,91.32,0.23,176.38,39.42
1/13/2021 7:00,103.43,276.29,13.96,50.78,38.18,59.588438713252756,7.22,0.86,5.7,7.93,18.94,3.65,1.68,91.92,0.45,247.69,47.78
1/13/2021 8:00,84.76,251.17,10.64,54.03,37.25,59.5885415258336,6.45,1.03,2.24,5.44,9.43,7.746,17.214615384615385,91.75,0.69,266.87,97.02
1/13/2021 9:00,78.6,248.76,14.78,57.05,42.17,59.588851892156526,5.57,2.34,1.68,5.12,9.52,7.746,17.214615384615385,90.97,0.49,284.45,189.38
1/13/2021 10:00,46.88,247.76,12.61,69.47,47.04,59.58937047110831,5.35,1.56,3.48,5.25,20.09,1.37,17.214615384615385,86.66,0.42,303.35,312.18
1/13/2021 11:00,84.9,247.05,15.22,115.13,73.42,59.59009718841608,7.7,1.55,4.71,10.28,30.61,5.32,17.214615384615385,73.32,0.65,273.68,398.15
1/13/2021 12:00,116.64,283.18,10.3,120.42,72.29,59.59103112066118,6.78,1.83,5.26,13.6,43.79,6.73,2.46,59.36,1.0,275.68,413.28
1/13/2021 13:00,110.93,316.5,6.29,85.18,50.34,59.592170372049345,6.22,1.37,8.26,14.5,54.38,8.74,2.88,49.17,0.83,294.86,393.5
1/13/2021 14:00,102.25,292.05,5.73,68.26,40.89,59.59351194863189,3.32,0.86,9.45,12.9,43.93,5.34,4.46,41.0,0.93,281.67,326.23
1/13/2021 15:00,68.39,295.62,6.1,66.62,40.32,59.59505163840531,7.58,0.77,8.52,11.99,58.9,8.84,2.57,39.59,1.15,274.43,173.2
1/13/2021 16:00,66.95,259.05,4.91,56.89,34.18,59.596783911484984,8.75,0.57,12.21,12.04,53.8,3.98,2.47,40.62,0.45,299.71,129.25
1/13/2021 17:00,46.88,229.36,5.38,73.8,43.56,59.59870186347886,13.22,1.78,5.5,7.21,74.26,5.54,4.86,46.5,0.27,254.18,46.05
1/13/2021 18:00,38.8,233.35,26.26,91.4,69.63,59.60079723862327,14.62,2.62,1.31,8.73,67.74,9.15,21.18,59.96,0.17,101.2,34.45
1/13/2021 19:00,91.4,312.08,68.9,88.14,102.0,59.60306058905515,6.1,3.89,1.43,14.9,79.36,13.78,31.27,68.86,0.26,121.46,36.3
1/13/2021 20:00,101.13,400.37,100.9,84.15,125.48,59.60548165374428,7.75,4.5,3.54,22.59,101.06,17.75,38.32,73.99,0.27,141.85,41.5
1/13/2021 21:00,138.47,620.7,149.42,84.28,164.37,59.60805007473701,9.2,4.81,12.78,25.88,137.67,14.24,30.7,76.5,0.23,115.06,42.82
1/13/2021 22:00,120.69,660.04,133.58,78.79,148.77,59.61075660125203,9.78,4.31,8.66,30.1,142.62,24.01,51.06,78.56,0.34,72.45,43.0
1/13/2021 23:00,138.85,527.61,126.92,83.01,145.68,59.61359492757853,5.35,3.39,14.51,18.86,59.69,17.51,31.64,77.98,0.42,29.58,43.2
1/14/2021 0:00,129.49,509.91,162.59,87.3,176.51,59.616564164962654,6.68,3.6,5.94,19.26,52.39,12.26,26.66,79.17,0.26,125.49,41.35
1/14/2021 1:00,128.74,536.77,198.73,71.33,196.93,59.619671417431746,10.62,4.54,13.5,23.04,66.2,15.15,31.07,82.1,0.25,115.6,40.15
1/14/2021 2:00,156.73,533.11,142.8,64.94,148.78,59.62293251552743,14.6,2.88,16.76,19.26,60.37,14.7,18.02,84.22,0.26,75.47,40.1
1/14/2021 3:00,138.16,481.99,118.64,60.46,127.07,59.62636718750008,8.85,1.6,2.35,16.41,47.06,14.07,21.48,85.34,0.32,52.36,40.2
1/14/2021 4:00,74.65,384.59,86.08,52.08,96.57,59.63,9.88,0.84,5.59,14.28,39.31,12.44,18.48,86.18,0.24,74.78,40.58
1/14/2021 5:00,101.33,304.58,97.7,48.11,103.75,59.601463177301206,10.18,1.8,2.36,12.29,29.89,10.08,9.3,86.89,0.25,142.35,40.17
1/14/2021 6:00,96.2,361.66,189.35,55.08,180.78,59.60196746918323,12.68,3.06,1.86,14.86,36.44,14.9,19.12,88.54,0.29,166.15,41.6
1/14/2021 7:00,111.38,374.08,231.08,68.97,221.55,59.60253779063655,12.68,3.61,1.15,21.28,55.88,25.24,44.82,89.5,0.27,157.9,61.68
1/14/2021 8:00,68.18,374.49,199.17,83.87,203.95,59.60317395526777,16.1,3.41,20.28,18.86,55.9,18.02,32.61,90.6,0.32,186.97,164.12
1/14/2021 9:00,111.23,454.82,89.94,117.37,134.38,59.60387563345896,15.42,2.57,5.75,15.16,61.89,12.13,24.11,88.54,0.91,134.17,348.45
1/14/2021 10:00,113.8,437.44,131.21,185.03,203.39,59.604642338840236,14.58,3.07,1.53,16.31,51.36,10.15,20.4,78.1,0.96,23.76,381.83
1/14/2021 11:00,138.36,543.05,55.41,217.52,160.04,59.60547341498148,11.4,2.88,3.58,21.23,75.61,14.25,24.52,69.84,1.23,19.24,324.4
1/14/2021 12:00,144.34,863.83,39.69,191.02,133.35,59.60636802297444,13.27,2.74,15.48,24.59,66.76,13.48,23.18,63.46,1.26,17.98,312.65
1/14/2021 13:00,187.74,828.72,15.94,160.34,98.04,59.607325130889635,15.9,2.7,14.22,21.3,63.08,14.98,21.61,60.95,1.29,18.29,290.12
1/14/2021 14:00,179.65,601.45,12.95,143.49,86.68,59.60834350652891,16.58,2.05,19.4,17.8,57.24,13.03,17.71,63.14,1.18,24.58,240.62
