Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2),VWS (m/s)
3/25/2023 0:00,32.49130435,63.00434783,4.9875,10.61701389,15.58958333,19.4890625,6.912210145,0.367878788,33.64322917,0.93875,1.113368056,0.159583333,0.194895833,28.66267361,83.9875,0.545416667,208.8521181,0.0,209.7993056,-0.002708333
3/26/2023 0:00,27.21979167,55.28958333,4.825,9.630555556,14.44027778,16.09118056,6.287222222,0.311805556,37.91961806,0.834618056,1.014791667,0.139027778,0.166979167,28.83305556,85.31631944,0.763125,206.2563889,0.0,206.7861111,-0.007395833
3/27/2023 0:00,49.6384058,85.68224638,4.951893939,19.67575758,24.63068182,21.98056818,12.75135417,0.457210145,50.01478261,6.944444444,6.297986111,4.123125,5.382708333,28.30774306,81.53864583,0.955277778,247.9416667,0.0,172.3111111,0.024791667
3/28/2023 0:00,53.06180556,91.11527778,4.071180556,16.78715278,20.85833333,16.89913194,9.438368056,0.478263889,54.6503125,4.411944444,2.991354167,0.511006944,0.862013889,29.30145833,73.485,0.896493056,246.3446181,0.0,233.7027778,0.021840278
3/29/2023 0:00,27.77569444,55.76284722,4.457638889,7.919444444,12.37777778,13.86923611,3.085243056,0.331145833,26.59024306,0.921770833,1.239131944,0.144722222,0.200555556,29.03430556,86.5109375,0.622118056,191.1838194,0.0,186.4503472,-0.013263889
3/30/2023 0:00,24.675,59.87210145,4.155208333,8.251736111,12.40590278,14.13975694,7.458514493,0.535555556,29.10020833,0.808923611,0.968784722,0.135347222,0.177361111,28.35614583,88.51996528,0.949722222,187.0219444,0.066666667,194.3263889,-0.029722222
3/31/2023 0:00,36.64270833,69.08680556,4.778472222,15.628125,20.39861111,15.89447917,10.01920139,0.364409722,43.78868056,2.929444444,2.888125,0.505069444,0.953472222,26.04611111,94.62277778,1.053611111,179.2910764,0.004166667,134.940625,0.011111111
4/1/2023 0:00,28.76736111,54.15381944,5.472222222,16.98576389,22.46111111,19.02611111,6.054826389,0.462569444,41.36736111,3.862326389,2.952291667,0.339756944,0.597777778,24.43114583,94.70131944,0.785868056,219.8955556,0.039583333,142.91875,0.03
4/2/2023 0:00,31.91111111,60.33784722,5.957638889,15.30104167,21.27326389,22.57826389,9.481423611,0.825972222,49.4025,1.791493056,6.342534722,0.495555556,0.555034722,27.18361111,72.49458333,0.643784722,298.9168403,0.0,243.7666667,0.028611111
4/3/2023 0:00,33.44305556,67.96597222,4.679166667,15.60381944,20.28923611,19.16930556,14.05555556,1.00375,56.61826389,2.013715278,2.8753125,0.737708333,1.428194444,29.18895833,67.639375,0.621388889,257.7211111,0.0,245.5583333,0.023333333
4/4/2023 0:00,28.71304348,69.32065217,3.794202899,9.207246377,12.99927536,14.23119565,13.59795455,0.319492754,33.88493056,2.254021739,1.491557971,1.003623188,2.172246377,29.0325,90.8296875,0.717777778,170.7917708,0.0,245.3590278,-0.020173611
4/5/2023 0:00,37.20729167,88.71458333,6.048611111,25.83263889,31.87986111,15.84340278,10.67395833,0.981006944,38.93024306,2.4125,2.304930556,1.012881944,1.439027778,30.21138889,66.22732639,0.638472222,239.0423264,0.0,223.2184028,0.032395833
4/6/2023 0:00,62.46145833,128.1177083,5.148958333,29.09895833,34.25243056,19.76361111,11.1690625,1.771631944,53.13138889,2.762083333,2.703993056,1.276631944,1.802326389,31.12131944,54.31409722,0.597465278,265.9354514,0.0,241.9,0.039756944
4/7/2023 0:00,56.84166667,107.6345833,4.463541667,20.62083333,25.07569444,14.81611111,20.6459375,1.333368056,54.8753125,2.225659722,2.789340278,0.899375,1.525694444,31.21263889,60.00402778,0.634583333,280.9640625,0.0,230.6079861,0.030555556
4/8/2023 0:00,59.27847222,118.9527778,4.214236111,18.05034722,22.2625,13.45256944,23.99236111,1.366736111,59.67625,2.426527778,1.694618056,0.784131944,1.066805556,31.38243056,62.97121528,0.717604167,279.0514236,0.0,201.3131944,0.031736111
4/9/2023 0:00,62.59097222,103.2855263,5.815972222,27.79513889,33.61388889,15.56006944,17.62927083,1.955416667,55.88284722,3.425729167,3.404097222,1.344270833,1.744027778,31.63489583,54.17631944,0.648854167,282.6192361,0.0,207.6961806,0.047465278
4/10/2023 0:00,84.88452381,131.9925,3.854583333,26.57625,30.40458333,25.32558333,19.9144697,1.007951389,65.29180556,3.661701389,3.828645833,1.0421875,1.727430556,32.175625,64.80388889,0.8165625,280.1242361,0.0,202.9927083,0.026944444
4/11/2023 0:00,93.39791667,163.9692029,4.204861111,25.05486111,29.25763889,13.95357639,9.925590278,0.441493056,67.85635417,4.3371875,3.313715278,1.606736111,1.876145833,33.02520833,56.4809375,0.631701389,270.4063889,0.0,208.4239583,0.041805556
4/12/2023 0:00,66.20208333,122.5489583,11.13923611,35.36006944,46.49861111,24.90003472,16.17885417,0.493923611,58.63954861,4.210520833,2.884930556,1.949097222,2.41,32.6553125,50.17989583,0.645277778,281.4278819,0.0,224.4614583,0.043715278
4/13/2023 0:00,67.53333333,142.7257246,4.522916667,24.22777778,28.75208333,17.88597222,24.66107639,0.425868056,82.49378472,4.045451389,4.112881944,1.554895833,2.962951389,33.72284722,34.93069444,0.671666667,273.4778472,0.0,208.2517361,0.033055556
4/14/2023 0:00,68.99094203,264.4992424,4.077898551,20.44782609,24.52463768,16.95134058,29.07623188,0.373552632,70.22482639,3.682395833,4.026041667,2.193715278,2.256875,34.09736111,42.22256944,0.578125,247.5882292,0.016666667,205.6385417,0.036493056
4/15/2023 0:00,73.25034722,209.7673611,4.285069444,15.82847222,20.10520833,14.0346875,19.32712121,0.536538462,52.68753472,6.994409722,4.58375,2.530520833,4.222118056,33.10888889,78.77979167,0.7178125,158.5714236,0.0,164.8729167,0.0346875
4/16/2023 0:00,61.07743056,142.4265152,4.381597222,16.01180556,20.40138889,13.41,2.922878788,0.474965278,61.55118056,2.309791667,2.9309375,1.420034722,2.011076389,33.95413194,69.244375,0.641458333,204.8810764,0.0,176.7277778,0.022916667
4/17/2023 0:00,66.05217391,115.0719697,4.041666667,12.72840909,16.75984848,19.69272727,13.58626812,0.425763889,63.95701389,2.611597222,2.241145833,0.5178125,0.705902778,33.50670139,70.04138889,0.663472222,185.9767708,0.0,197.6201389,-0.0025
4/18/2023 0:00,61.72361111,103.609375,4.465277778,10.03506944,14.49722222,23.81326389,6.244895833,0.408715278,50.24305556,1.183090278,2.546319444,0.205173611,0.774722222,32.40527778,86.28770833,0.827118056,147.5843403,0.0,178.3930556,-0.0134375
4/19/2023 0:00,43.53611111,86.46041667,4.045833333,12.25590278,16.29618056,26.90055556,9.00125,0.379340278,52.91670139,2.536666667,5.823550725,0.398623188,2.537934783,33.25208333,77.72333333,0.72875,196.7453125,0.0,203.0208333,0.004965278
4/20/2023 0:00,51.36458333,93.68854167,4.082291667,11.16875,15.24756944,23.74989583,10.02104167,0.437951389,48.64659722,0.690381944,0.521006944,0.138194444,0.171180556,33.63447917,73.19451389,0.730763889,201.9147569,0.0,221.6458333,0.005451389
4/21/2023 0:00,50.11666667,92.50034722,4.165217391,22.22934783,26.39347826,28.91307971,17.74630435,0.553333333,47.14362319,2.866701389,2.726423611,1.423923611,1.473020833,32.24881944,56.38347222,0.998611111,280.0410417,0.016666667,148.5645833,0.033333333
4/22/2023 0:00,68.44236111,108.1722222,4.212847222,20.80451389,25.01319444,23.93583333,24.30107639,0.564305556,66.10777778,1.227013889,1.03875,0.271597222,0.286284722,31.18628472,40.43100694,0.9678125,267.0385417,0.0,192.065625,0.029479167
4/23/2023 0:00,34.82604167,56.64131944,4.086111111,11.06145833,15.13784722,23.35649306,14.87663194,0.326666667,61.2315625,0.658506944,0.439930556,0.193611111,0.143263889,28.50569444,58.88440972,0.816458333,238.5884375,0.004166667,162.8163194,0.008715278
4/24/2023 0:00,31.29601449,59.73115942,5.587152778,18.65972222,24.24097222,28.97791667,10.854375,0.475833333,38.02482639,1.607916667,1.470208333,0.292777778,0.4165625,26.82079861,84.43951389,0.842569444,200.3481597,0.052083333,131.1642361,0.019479167
4/25/2023 0:00,52.740625,88.52986111,6.037847222,24.9875,31.02708333,32.04121528,10.01118056,0.611770833,44.46736111,1.970208333,2.107048611,0.453333333,0.653020833,28.6671875,76.409375,0.498611111,249.136875,0.0,206.6770833,0.044652778
4/26/2023 0:00,51.04513889,78.46111111,5.228125,15.61041667,20.83888889,28.7890625,11.72451389,0.46875,45.22402778,1.415868056,0.900173611,0.248611111,0.250590278,30.37697917,72.16402778,0.545034722,227.2454514,0.0,234.2107639,0.028125
4/27/2023 0:00,34.96992754,64.53949275,4.849275362,10.21174242,14.44202899,23.44242754,8.617717391,0.418090278,38.77867424,1.960069444,1.227708333,0.312048611,0.293680556,28.77388889,83.55916667,0.939270833,238.4157986,0.322916667,204.89375,0.024305556
4/28/2023 0:00,35.64583333,64.78368056,7.047222222,20.54965278,27.59583333,35.68479167,10.65131944,0.480034722,35.07253472,1.644305556,1.245729167,0.437395833,0.585972222,28.9615625,87.16041667,0.781111111,219.6660764,0.010416667,186.4392361,0.014305556
4/29/2023 0:00,32.26597222,67.43125,5.795138889,16.59791667,22.39236111,30.57565972,5.4871875,0.437638889,43.51152778,1.358715278,0.999409722,0.279930556,0.285590278,29.35069444,86.61277778,1.324409722,172.8823611,0.0375,196.7045139,-0.004097222
4/30/2023 0:00,27.99340278,61.52048611,5.233680556,19.95833333,25.18541667,25.62069444,5.832326389,0.5103125,40.54149306,1.441493056,1.149548611,0.316284722,0.36625,27.26392361,89.9934375,1.021354167,203.5285764,0.027083333,158.3034722,0.028923611
5/1/2023 0:00,29.71875,69.734375,7.00625,24.83541667,31.83506944,32.01451389,4.936666667,0.5628125,32.1121875,2.903541667,2.417916667,0.44125,0.6346875,26.64135417,82.66270833,0.953333333,275.3603125,0.002083333,125.0763889,0.050486111
5/2/2023 0:00,32.1923913,63.59818841,8.55,27.19242424,35.73939394,39.55659091,14.1096875,0.524057971,40.94940972,2.062083333,2.218506944,1.066388889,1.429861111,29.45805556,66.20166667,0.491493056,183.3260069,0.004166667,247.334375,0.016041667
5/3/2023 0:00,30.115625,55.87777778,5.802430556,19.55486111,25.34791667,30.99927083,13.15680556,0.526805556,24.39260417,2.759618056,2.421631944,0.4240625,0.501736111,28.44732639,94.2428125,0.693125,181.3316667,0.022916667,149.8368056,0.0140625
5/4/2023 0:00,18.83576389,51.06798246,5.246875,15.28541667,20.52673611,28.92163194,8.318472222,0.408159722,23.94423611,0.989236111,0.764270833,0.227916667,0.195173611,28.379375,90.83166667,0.544722222,177.7629861,0.0,161.503125,0.010208333
5/5/2023 0:00,20.684375,55.77118056,5.645138889,16.67326389,22.31944444,26.92850694,9.114583333,0.486527778,32.64194444,2.251909722,1.421423611,0.406979167,0.402013889,29.40350694,83.8296875,0.748958333,224.7619792,0.010416667,215.3364583,0.038819444
5/6/2023 0:00,42.41485507,86.22463768,4.789583333,17.27986111,22.06111111,25.9496875,15.04818841,0.525416667,51.25302083,1.745,1.788784722,0.370659722,0.396215278,31.01350694,77.655,0.556944444,211.2800347,0.0,195.2722222,0.033472222
5/7/2023 0:00,37.69652778,81.18541667,5.386111111,22.26701389,27.65451389,25.26347222,11.75020833,0.376597222,45.60246528,1.911631944,1.2140625,0.517256944,0.585208333,32.395625,66.43010417,0.4625,234.8653819,0.0,247.53125,0.037361111
5/8/2023 0:00,38.68159722,80.88506944,4.684583333,18.70958333,23.41666667,31.10804167,18.11474638,0.362246377,43.83836957,2.033090278,1.764965278,0.45125,0.513090278,33.15625,65.79291667,0.542222222,245.9126736,0.0,233.73125,0.031909722
5/9/2023 0:00,42.38949275,96.41325758,4.9,12.18369565,17.06268116,27.52818841,14.14180556,0.396145833,48.35871528,1.652121212,1.827916667,0.385757576,0.452765152,32.90944444,69.04020833,0.7571875,205.6470486,0.029166667,203.7979167,0.024826389
5/10/2023 0:00,40.00451389,80.39583333,9.726736111,20.34305556,30.06111111,38.09059028,7.010763889,0.310590278,34.56465278,0.919791667,1.108819444,0.22625,0.181736111,32.30524306,75.35270833,0.625208333,148.9773611,0.0,198.0777778,-0.010590278
5/11/2023 0:00,28.66840278,74.37256944,6.415277778,12.78923611,19.203125,30.49833333,4.286956522,0.312430556,29.49090278,0.842777778,0.7709375,0.228715278,0.175034722,32.11111111,77.74114583,0.836666667,168.5871875,0.0,211.7909722,-0.013854167
5/12/2023 0:00,25.89826389,67.33888889,6.887152778,18.57534722,25.45625,36.18725694,4.065833333,0.342395833,22.14524306,1.663125,1.752430556,0.361840278,0.635173611,31.28777778,82.76041667,1.282465278,189.759375,0.0,152.1770833,0.022395833
5/13/2023 0:00,24.36944444,65.56979167,5.725694444,16.90972222,22.62777778,25.88961806,10.86347222,0.455659722,29.95572917,2.739618056,2.037534722,0.4884375,0.659201389,30.22548611,91.45041667,1.450138889,204.3213194,0.0,122.0315972,0.038194444
5/14/2023 0:00,34.134375,92.47916667,5.497916667,19.50625,25.00868056,25.22819444,13.12298611,0.499652778,47.59694444,1.767777778,1.358784722,0.256145833,0.286736111,30.90211806,65.41375,1.356770833,280.3250347,0.0,193.2204861,0.069861111
5/15/2023 0:00,29.87881944,96.40590278,5.486507937,15.64642857,21.13373016,26.94519841,19.06405797,0.397326389,44.08020833,1.474311594,1.282173913,0.517536232,0.646884058,28.85302083,69.03427083,1.461597222,177.0807986,0.064583333,221.3013889,0.011979167
5/16/2023 0:00,33.06840278,79.62916667,6.038541667,11.56666667,17.60277778,31.25881944,11.29940972,0.393784722,36.26204861,0.794375,0.660868056,0.206597222,0.167847222,30.08888889,92.18989583,0.943194444,162.3963889,0.0125,224.7041667,-0.01125
5/17/2023 0:00,25.45,75.59097222,5.541666667,10.35,15.88541667,31.03277778,5.763298611,0.386041667,35.16385417,0.898368056,1.202881944,0.2078125,0.165833333,31.28461806,87.35597222,1.629722222,146.2844792,0.029166667,245.3493056,-0.029895833
5/18/2023 0:00,16.11875,52.04618056,5.196527778,11.42569444,16.61145833,28.86809028,6.231376812,0.397638889,34.80260417,1.551284722,1.037256944,0.253645833,0.223125,27.76104167,95.52215278,1.864166667,157.4574306,0.129166667,179.5371528,0.002673611
5/19/2023 0:00,27.06231884,67.56956522,5.786805556,16.95625,22.7125,29.18215278,6.305326087,0.422569444,34.1567029,1.255347222,1.007986111,0.2303125,0.214236111,29.98666667,88.51368056,0.901388889,181.8890278,0.004166667,205.4607639,0.014548611
5/20/2023 0:00,27.79791667,62.63784722,4.904513889,10.121875,15.02604167,20.62333333,6.550173611,0.403819444,37.23569444,0.720972222,0.584583333,0.198298611,0.147048611,30.3075,85.90118056,0.823229167,152.0432292,0.0,225.3482639,-0.001180556
5/21/2023 0:00,32.29097222,66.93402778,5.019791667,9.073611111,14.09027778,20.60763889,5.026284722,0.424861111,35.14517361,0.573784722,0.459270833,0.183090278,0.122847222,31.36246528,93.38545139,0.956458333,148.1688889,0.0,202.6947917,-0.026631944
5/22/2023 0:00,24.31884058,60.71195652,4.608333333,9.161111111,13.76493056,20.82701389,6.838674242,0.421111111,41.88684028,0.673506944,0.512361111,0.192534722,0.135034722,31.19472222,83.73642361,1.456458333,155.3718403,0.0,228.0180556,-0.014583333
5/23/2023 0:00,38.98506944,85.48090278,4.912698413,11.9531746,16.8047619,21.54940476,10.99118056,0.4428125,46.70715278,3.546770833,2.748368056,1.764479167,2.075486111,30.77375,81.93770833,1.420798611,183.7332639,0.016666667,206.45625,0.008125
5/24/2023 0:00,23.47534722,53.38784722,3.604166667,12.821875,16.31493056,22.2884375,2.708888889,0.492118056,48.251875,2.634861111,2.076631944,0.349722222,0.544652778,28.17607639,98.09760417,1.701597222,166.5282639,0.0,155.6961806,0.0334375
5/25/2023 0:00,24.61006944,60.98472222,3.888194444,10.35520833,14.24826389,20.41100694,6.603506944,0.447013889,48.46767361,1.615069444,1.575277778,0.295208333,0.349930556,29.40902778,85.50572917,1.371111111,182.6186111,0.09375,223.3454861,0.015486111
5/26/2023 0:00,20.14761905,42.81785714,4.370652174,16.64818841,21.00942029,18.83264493,7.694791667,0.395471014,44.19050725,1.545833333,1.142222222,0.231944444,0.248506944,26.99527778,93.2503125,1.161111111,193.9723958,0.166666667,186.6618056,0.024756944
5/27/2023 0:00,40.63958333,67.07708333,4.919791667,15.63888889,20.55208333,20.15621528,8.572708333,0.516979167,45.20065972,3.374895833,2.531180556,0.399305556,0.527465278,28.57878472,97.32649306,1.133993056,211.565625,0.058333333,180.9378472,0.038298611
5/28/2023 0:00,38.38229167,67.084375,5.026736111,10.07291667,15.09861111,20.7834375,4.161145833,0.476875,63.07642361,1.806180556,0.981041667,0.221631944,0.231180556,30.37131944,79.03086806,1.212673611,174.5393403,0.0,222.4159722,0.029479167
5/29/2023 0:00,50.30652174,99.84275362,7.565151515,24.32689394,31.88863636,25.94443182,12.23224638,0.5465625,54.82387681,2.885871212,2.850492424,0.852840909,1.501060606,31.54767361,75.94309028,0.576527778,224.9738889,0.0,187.003125,0.041388889
5/30/2023 0:00,50.325,94.15208333,7.669097222,12.296875,19.96458333,22.16350694,3.257083333,0.413368056,41.07881944,1.418888889,0.980243056,0.331388889,0.327777778,32.2840625,77.39822917,0.632430556,229.0306944,0.0,205.5319444,0.020243056
5/31/2023 0:00,45.47395833,85.31875,6.21875,10.33402778,16.54340278,21.47135417,3.387152778,0.413819444,46.5171875,1.442430556,0.956736111,0.268576389,0.257256944,32.42597222,79.76104167,0.558819444,183.1724306,0.0,184.7302083,0.035416667
6/1/2023 0:00,52.875,104.2760417,5.686805556,14.43923611,20.12395833,20.514375,4.855868056,0.52875,70.0278125,2.911527778,1.610416667,0.44625,0.497326389,33.37725694,75.42392361,0.702395833,232.9306597,0.0,206.4434028,0.032326389
6/2/2023 0:00,58.28472222,105.6760417,5.452430556,9.229861111,14.68263889,20.30909722,3.158715278,0.498993056,64.37760417,2.728888889,1.082986111,0.500277778,0.460277778,32.91548611,76.121875,0.706736111,207.9315972,0.0,201.4277778,0.011631944
6/3/2023 0:00,58.72898551,103.8956522,4.647826087,6.843478261,11.4923913,20.64003623,5.381268116,0.426076389,50.00309028,0.911631944,1.000590278,0.196770833,0.1396875,32.8015625,81.95590278,0.565243056,153.0292708,0.0,196.0229167,-0.006631944
6/4/2023 0:00,49.73715278,92.09965278,3.304166667,5.427777778,8.729861111,20.38260417,7.616423611,0.358472222,48.71489583,0.581944444,0.423333333,0.1815625,0.114166667,32.51506944,85.0159375,0.634340278,159.3796875,0.0,199.1375,-0.005243056
6/5/2023 0:00,43.84375,79.184375,3.457986111,7.080208333,10.53888889,20.00447917,1.978784722,0.356840278,47.09201389,0.734340278,0.507465278,0.186458333,0.128819444,33.2421875,74.06013889,0.619826389,159.87625,0.0,230.4645833,0.006527778
6/6/2023 0:00,46.89927536,83.19810606,4.131944444,12.64583333,16.77465278,21.60166667,3.633333333,0.411847826,46.43371528,1.420763889,1.111354167,0.265347222,0.260798611,33.22920139,77.57763889,0.602395833,209.8246528,0.0,205.5861111,0.021388889
6/7/2023 0:00,53.54895833,86.76458333,3.526041667,8.760763889,12.28923611,19.60798611,7.610138889,0.486284722,46.77277778,1.336979167,0.788541667,0.2165625,0.177777778,33.16392361,75.65399306,0.816944444,187.1656944,0.0,171.0131944,0.004340278
6/8/2023 0:00,44.30942029,83.37608696,4.163888889,7.853819444,12.01354167,20.77711806,7.20576087,0.45057971,41.87293478,1.937246377,1.696231884,1.073985507,1.224601449,31.92010417,98.61270833,1.156944444,182.6466319,0.0,110.4909722,0.005173611
6/9/2023 0:00,32.20659722,59.30416667,6.046875,6.415625,12.46319444,20.08569444,4.491875,0.424201389,49.87319444,1.424201389,1.007291667,0.2634375,0.257152778,29.099375,96.6571875,1.220694444,148.7546528,0.454166667,112.1260417,-0.010972222
6/10/2023 0:00,40.50555556,68.49340278,5.734027778,9.532638889,15.25208333,20.55354167,2.076145833,0.525486111,37.39909722,2.624097222,2.089513889,0.355694444,0.527777778,28.71885417,99.176875,1.332881944,181.7516319,0.002083333,127.3715278,0.024861111
6/11/2023 0:00,29.72222222,61.31493056,4.928125,8.741319444,13.67465278,21.84243056,7.012881944,0.422986111,49.60572917,0.989791667,0.653472222,0.194236111,0.161736111,31.71138889,83.08826389,1.422916667,154.4213889,0.0,196.5413194,0.015833333
6/12/2023 0:00,35.00625,67.18229167,5.436458333,9.009375,14.43958333,21.46770833,6.271145833,0.4859375,40.62489583,2.144479167,1.412604167,0.291145833,0.326944444,30.240625,88.48520833,1.078645833,156.9471875,0.077083333,143.2729167,0.017708333
6/13/2023 0:00,32.50378788,67.95568182,5.626041667,10.93263889,16.54305556,22.66368056,4.185208333,0.464275362,44.47268116,1.289492754,1.369311594,0.895942029,1.180434783,32.07034722,79.63447917,1.0134375,165.3242014,0.00625,208.8965278,0.001666667
6/14/2023 0:00,36.59583333,70.29583333,5.776041667,8.473611111,14.25381944,21.42069444,6.845451389,0.456319444,47.1915625,1.121770833,0.614583333,0.202708333,0.168229167,33.069375,80.17354167,0.899305556,202.9883681,0.0,213.6559028,-0.024270833
6/15/2023 0:00,35.88958333,74.709375,5.342013889,9.196875,14.53576389,21.19690972,3.824756944,0.463402778,42.56104167,0.771770833,0.553472222,0.190555556,0.136319444,33.10472222,91.02625,1.606354167,143.8237153,0.0,198.6708333,-0.050104167
6/16/2023 0:00,34.45416667,72.03958333,5.7625,6.742708333,12.50798611,20.61763889,1.748298611,0.448506944,42.72381944,0.638888889,0.511597222,0.186875,0.127048611,33.09190972,88.62611111,1.148611111,139.8649653,0.0,190.0697917,-0.046979167
